英雄司机,,,编剧：岳野{LINE_CUT}导演：吕班{LINE_CUT}摄影：高洪涛{LINE_CUT}布景设计：张汉臣{LINE_CUT}作曲：张国昌{LINE_CUT}录音：隋锡忠{LINE_CUT}副导演：袁乃晨{LINE_CUT}剧务主任：敬然{LINE_CUT}照明：马天文{LINE_CUT}摄影 助理：陈国栋{LINE_CUT}化妆：毕泽普{LINE_CUT}特技：郭甲东、卢锡鹏{LINE_CUT}置景： 王永邦{LINE_CUT}场记：宋杰{LINE_CUT}洗印：许明、牛贵祥{LINE_CUT}剪接：王联{LINE_CUT}演奏：东影管弦乐队{LINE_CUT}指挥：尹升山,郭振清-郭大鹏{LINE_CUT}颜美怡-金燕驰{LINE_CUT}桑夫-唐 局 长{LINE_CUT}范士杰-杨宝明{LINE_CUT}黄若海-鲁副部长{LINE_CUT}田烈-调度员{LINE_CUT}熊塞声-郭大妈{LINE_CUT}张学辅-工会主席{LINE_CUT}李雨农-小赵{LINE_CUT}王春英-小廖{LINE_CUT}浦克-调度主任{LINE_CUT}王秋颖-孟范举{LINE_CUT}徐连凯-刘子强{LINE_CUT}赵子岳-老徐头{LINE_CUT}庞万灵-乌兰诺夫{LINE_CUT}高均-尖鼻子{LINE_CUT}印质明-金站长{LINE_CUT}侯健夫-梁一鸣{LINE_CUT}陈方千-技术科长{LINE_CUT}杨启天-小王{LINE_CUT}赵万德-押运员{LINE_CUT},一九五○年初夏，东北的安平车站到处都堆积着运不出去的货物。{QUOTE}九九九{QUOTE}号机车司机长郭大鹏为解决车站堵塞问题，提出满载超轴法，遭到思想保守的机务段长孟范举的反对。在党支部书记刘子强、局长唐力凯和苏联专家乌兰诺夫的支持和帮助下，这个方法获得成功。郭大鹏的先进经验引起了中央铁道部的重视，在全国机务会议上，铁道部鲁副部长鼓励郭大鹏，不但要多拉，还要快跑。冬天给超轴带来很大的困难，列车爬不上群驼岭的坡道，郭大鹏要求把{QUOTE}九九九{QUOTE}号调到群驼岭这条线路上去。但孟范举不同意，担心这辆全国闻名的机车万一出了事故影响太大。  鲁副部长来检查工作，批评了孟范举的保守思想，号召全分局开展多拉快跑运动。在庆功大会上，上级授予{QUOTE}九九九{QUOTE}号机车全体乘务员{QUOTE}英雄司机{QUOTE}的锦旗。
春风吹到诺敏河,,,改编：安波、海默、凌子风{LINE_CUT}导演：凌子风{LINE_CUT}摄影：韩仲良{LINE_CUT}布景设计：刘金鼐、李克夫{LINE_CUT}作曲：牟声、刘守义、尹升山     {LINE_CUT}录音：袁明达{LINE_CUT}副导演：东方{LINE_CUT}导演助理：罗泰{LINE_CUT}副摄影：张翠{LINE_CUT}剧务主任：潘英{LINE_CUT}照明：马天文、王书臣{LINE_CUT}特技：陶世恭、郭甲东{LINE_CUT}置景：单亦更{LINE_CUT}剪接：崔仁杰{LINE_CUT}洗印：许明、李玉衡{LINE_CUT}演奏：东影管弦乐队{LINE_CUT}指挥：尹升山、马琳,毕兴-高振林{LINE_CUT}张学成-崔成{LINE_CUT}丁尼-孙守山{LINE_CUT}江莉-高妻{LINE_CUT}傅蕴荟-崔秀英{LINE_CUT}赵尚英-孙妻{LINE_CUT}孙人乐-孙有才{LINE_CUT}王云霞-姜大嫂{LINE_CUT}于明志-马金宝{LINE_CUT}杨洪臣-韩四{LINE_CUT}许诚-董福{LINE_CUT}刘黧-王喜{LINE_CUT}张放-张部长{LINE_CUT}王毓文-农民乙{LINE_CUT}董兴林-农民丁{LINE_CUT}杨学芝-妇女乙{LINE_CUT}杨楠-妇女丁{LINE_CUT}刘丹-小姑娘{LINE_CUT}崔淮-老刘头{LINE_CUT}杨森-铁柱子{LINE_CUT}侯相九-于荒地{LINE_CUT}苏毅-韩四妻{LINE_CUT}王瑛-王永{LINE_CUT}黎丹-陈同志{LINE_CUT}迟日宽-农民甲{LINE_CUT}刘裕忠-农民丙{LINE_CUT}王英杰-妇女甲{LINE_CUT}巴彦芳-妇女丙{LINE_CUT}李金声-半拉子,根据安波同名话剧改编。{LINE_CUT}东北诺敏河畔朝阳屯屯长崔成，在推行农业合作化运动中，由于对党的政策的片面理解和急躁冒进的思想，对一些摇摆的单干农民采取粗暴和强迫命令的做法，匆匆成立了农业合作社，工作中出现了混乱现象，引起部分社员的不满。他的亲戚孙守山，要求退社单干。崔成对孙守山采取粗暴的打击态度。党支部书记兼社主任高振林坚持党的正确原则，批评了崔成，同意孙守山退社。后来，合作社在高振林的正确领导下，实行多劳多得的原则，扭转了过去的混乱现象。在孙守山生产上遇到困难时，合作社还主动帮助他。收获季节到了，朝阳屯合作社的小麦获得大丰收，社 员们分得了很多粮食。孙守山真正看到了合作社的好处，又主动地要求加入了合作社。
沙家店粮站,,,改编：武兆堤{LINE_CUT}摄影：葛伟卿{LINE_CUT}作曲：徐徐{LINE_CUT}顾问：侯润陶、高克绳{LINE_CUT}导演：干学伟{LINE_CUT}布景设计：卢淦{LINE_CUT}录音：林秉成{LINE_CUT}副导演：于彦夫{LINE_CUT}剧务主任：陈致远{LINE_CUT}特技设计：蔡光{LINE_CUT}特技烟火：宁印生{LINE_CUT}演奏：东影管弦乐队{LINE_CUT}指挥：尹升山,张平-石得富{LINE_CUT}张莹-石永凯{LINE_CUT}李青-金书记{LINE_CUT}孟舜-二木匠{LINE_CUT}郭艺文-兰 英{LINE_CUT}熊塞声-石 母{LINE_CUT}王立夫-匪团长{LINE_CUT}吴子存-匪连长{LINE_CUT}李健-地主妻{LINE_CUT}李宝兰-清良儿媳{LINE_CUT}韩巨清-二乡长{LINE_CUT}杜德夫-石永公{LINE_CUT}浦克-葛专员{LINE_CUT}周凋-曹区长{LINE_CUT}刘燕生-银 凤{LINE_CUT}管宗祥-清良老汉{LINE_CUT}安震江-尚怀宗{LINE_CUT}史宽-匪高级军官{LINE_CUT}郑保民-特务{LINE_CUT}刘世龙-吴忠{LINE_CUT}马明-永明嫂{LINE_CUT}夏佩杰-老太婆,根据柳青小说《铜墙铁壁》改编。{LINE_CUT}一九四七年，国民党反动派进犯陕甘宁边区。当时，我军作战部队的粮食供应成为最重要的问题。为了给敌人以毁灭性的打击，沙家店粮站的地下工作人员石得富、石永公、疤虎等人，担负起供应我军粮食的繁重任务。当时人心惶惶，石永公有些动摇，地主又乘机放火破坏，石得富动员群众疏散粮食。敌人进犯沙家店，疤虎牺牲，石得富为掩护石永公，不幸受伤被俘。敌人对石得富施以酷刑，逼问粮食下落，石得富坚贞不屈，后来他与一起被俘的群众，杀死敌哨兵，逃出虎口。这时我军开始了猛烈的反攻，石得富在沙家店的战场上，又与金书记、石永公重逢了，他把自己奋不顾身保存下来的粮账，交给了上级党组织，胜利地完成了任务。
土地,,,编剧：梅白、水华、俞林、李冰、郭小川  {LINE_CUT}导演：水华{LINE_CUT}摄影指导：吴蔚云{LINE_CUT}摄影：包杰{LINE_CUT}布景设计：刘学尧{LINE_CUT}作曲：张棣昌{LINE_CUT}录音：陈文渊{LINE_CUT}副导演：朱文顺{LINE_CUT}剧务主任：董志国{LINE_CUT}演奏：长影管弦乐队{LINE_CUT}指挥：尹升山、马 琳,里坡-谢成刚{LINE_CUT}裴然-王正良{LINE_CUT}王一之-谢老寿{LINE_CUT}李壬林-石大全{LINE_CUT}胡朋-谢成刚母{LINE_CUT}黄玲-老寿妻{LINE_CUT}徐琪-石二嫂{LINE_CUT}郭书田-石大海{LINE_CUT}陈戈-李平{LINE_CUT}张继权-石秀兰{LINE_CUT}郭允泰-石强{LINE_CUT}白德彰-谢二牛{LINE_CUT}王英-谢仁福{LINE_CUT}王健华-仁福妻{LINE_CUT}潘德民-石敬才{LINE_CUT}阎增和-谢忠德{LINE_CUT}李孟尧-石大伯{LINE_CUT}刘春霖-谢友生{LINE_CUT}郎宗岳-石二哥{LINE_CUT}叶向云-谢子斋{LINE_CUT}高平-谢友明{LINE_CUT}韩焱-谢家亮{LINE_CUT}张巨光-谢子奎{LINE_CUT}陈志坚-石来旺{LINE_CUT}李万城-石墨香{LINE_CUT}任颐-谢家富{LINE_CUT}吴必克-谢三拐{LINE_CUT}姚颖-子斋妻,一九三○年，远离根据地的竹林乡，在共产党员谢友生的领导下，进行土改。不久，即遭到反革命势力的摧残镇压，地主谢子斋和他的弟弟二阎王把谢友生活活烧死。二十年后，全国解放了。二阎王带着土匪逃进山里。谢友生的儿子谢成刚当了民兵队长，带领人民闹土改。窃取农会主席职务的谢友明包庇地主，破坏土改，被民兵抓了起来，谢成刚当选为农会主席。地主谢子斋又暗中挑拨谢、石两姓的宗族仇恨，并企图陷害谢成刚。乡长石大全不明真相，上了敌人的圈套。二阎王又派人暗害谢成刚。敌人的阴谋被老雇工谢老寿得知，他告诉了谢成刚，使谢成刚免遭暗 害。谢成刚在上级党组织的领导下，发动农民揭穿地主的阴谋。地主谢子斋和恶霸二阎王受到制裁。乡长石大全也认识到过去的错误。竹林乡的受苦农民团结起来，开展了轰轰烈烈的土改运动。
无穷的潜力,,,编剧：于敏{LINE_CUT}导演：许珂{LINE_CUT}摄影：王春泉{LINE_CUT}美工：张井南{LINE_CUT}作曲：苏民{LINE_CUT}录音：黄力加{LINE_CUT}副导演：武兆堤{LINE_CUT}剧务主任：郝伟光{LINE_CUT}演奏：东影管弦乐队{LINE_CUT}指挥：尹升山,谢添-孟长友{LINE_CUT}卫禹平-厂长{LINE_CUT}鲁非-金明{LINE_CUT}方化-王守一 {LINE_CUT}李百万-小江 {LINE_CUT}陈静波-局长{LINE_CUT}李晓功-林 静{LINE_CUT}武兆堤-朱老头{LINE_CUT}蓝兰-王大嫂{LINE_CUT}孙笑非-老陈{LINE_CUT}陈戈-刘书记{LINE_CUT}尹一青-丁工程师{LINE_CUT}方辉-大李{LINE_CUT}蒋天流-孟大嫂{LINE_CUT}李唐-王主席{LINE_CUT}赵尚英-江大妈{LINE_CUT}杨洗-小朱{LINE_CUT}王茹-小花{LINE_CUT}孟宪英-李大嫂{LINE_CUT}赵滋民-赵天来,解放初期，东北某小型轧钢厂，因机器设备陈旧，生产完不成任务，工人的生命安全也没有保障。备品班班长孟长友，过去是夹钳工，亲身受过夹钳工作中的苦处，解放后，他经过二年的刻苦钻研，提出了改进压延设备的建议。机械照搬书本的丁工程师认为这样做是冒险；官僚主义的厂长也加以反对。厂党委刘书记支持孟长友的建议。由于设计不完善，第一次试验遭到失败。后来，孟长友在丁工程师和青年工人的协助下，克服了种种困难，创造发明了反围盘，使轧钢过程机械化、自动化，改善了劳动条件，提高了生产率。
人往高处走,,,编剧：栾凤桐、李心斌、李永之{LINE_CUT}导演：徐苏灵{LINE_CUT}摄影：王启民{LINE_CUT}布景设计：杜荣茂{LINE_CUT}作曲：车明{LINE_CUT}录音：申顾礼{LINE_CUT}副导演：王成斌{LINE_CUT}剧务主任：廖凡{LINE_CUT}演奏：东影管弦乐队{LINE_CUT}指挥：尹升山,刘茂勤-老孙头{LINE_CUT}霍银贞-玉梅子{LINE_CUT}李庆友-刁六{LINE_CUT}王惠安-王主任{LINE_CUT}金待莹-老孙婆{LINE_CUT}李启昌-心亮{LINE_CUT}张庭玉-赵五权{LINE_CUT}岚风-三楞子{LINE_CUT}薛惠玉-刁妻{LINE_CUT}于波萍-老农民{LINE_CUT}王振有-田有贵,在东北的一个农村里，有个新中农老孙头，由于他自私自利，光想发家致富，轻信牲口经纪人刁六的挑拨，不愿加入农业合作社，上了当，吃了亏，并遭到个体农民力量所不能抗拒的自然灾害。幸亏在合作社的帮助下，才战胜了自然灾害。事实使他认识到只有走合作化的道路才是光明的大道。最后，他终于参加了农业生产合作社。
宇宙锋,,,导演：徐苏灵{LINE_CUT}摄影：王启民{LINE_CUT}布景设计：王桂枝{LINE_CUT}录音：洪堤{LINE_CUT}剧务主任：廖凡{LINE_CUT}照明：李延江{LINE_CUT}置景：单亦更{LINE_CUT}剪接：王德安、李玉祥{LINE_CUT}洗印：李存邦、袁伦{LINE_CUT}演奏：汉剧团乐队 {LINE_CUT}演出：武汉汉剧团,陈伯华-赵艳蓉{LINE_CUT}王子林-哑乳娘{LINE_CUT}易克中-门官{LINE_CUT}李美云-内臣乙{LINE_CUT}邱树森-武士乙{LINE_CUT}易克中-武士丁{LINE_CUT}张春堂-赵高{LINE_CUT}周菊林-秦二世{LINE_CUT}张汉琴-内臣甲{LINE_CUT}陈玉标-武士甲{LINE_CUT}杨少奎-武士丙{LINE_CUT}徐福林-车辇{LINE_CUT},秦二世时，丞相匡洪为人正直。匡洪的儿子匡扶，娶了丞相赵高的女儿赵艳蓉为妻。赵高为人奸险，与匡洪因政见不合，结下私仇。赵高派人偷了匡家的祖传宝剑——宇宙锋，行刺秦二世，嫁祸匡洪。为此，匡洪全家被捕，只有匡扶在老仆赵忠的帮助下才得逃生。{LINE_CUT}一天晚上，秦二世在赵家见到赵艳蓉，要纳她进宫为妃。赵高为了升官发财，不惜牺牲女儿的幸福，便答应了此事。赵艳蓉不愿进宫，但又无力抗拒专制的父命和皇帝的淫威。她在哑乳娘的启发和暗示下，装起疯来，嬉笑怒骂，一直闹到金殿上，使得秦二世和赵高无可奈何。
拾玉镯,,,导演：陈铿然{LINE_CUT}布景设计：王桂枝{LINE_CUT}摄影：韩仲良{LINE_CUT}录音：袁明达{LINE_CUT}剧务主任：潘英{LINE_CUT}照明：王书臣{LINE_CUT}置景：单亦更{LINE_CUT}剪接：余莹{LINE_CUT}洗印：胡集仁、李玉衡{LINE_CUT}演奏：广西省桂剧艺术团音乐组{LINE_CUT}指挥：张禹田{LINE_CUT}演出：广西省桂剧艺术团,尹义-孙玉姣{LINE_CUT}刘万春-刘媒婆{LINE_CUT}周文生-傅朋,孙玉姣坐在门前绣花，被青年傅朋看见了。傅朋见玉姣美貌，引起爱慕之情，有意和她说话，无奈男女有别。他忽然想起孙家庄惯卖雄鸡，便借买鸡为名，和玉姣说起话来，他的潇洒多情打动了玉姣的心。继之，傅朋故意将一只玉镯丢落在她的门前，玉姣含羞拾起玉镯，表示愿意接受傅朋的情意。两个人的行动被刘媒婆看见了，于是她出面撮合成了这件好事。
小白兔,,,改编：孙维世{LINE_CUT}导演：孙维世{LINE_CUT}摄影：连城{LINE_CUT}美工设计：秦威、陆阳春{LINE_CUT}作曲：王云阶、马永田{LINE_CUT}录音：陈燕嬉{LINE_CUT}副导演：汪岁寒{LINE_CUT}助理导演：潘子钦{LINE_CUT}服装设计：陈沧洛{LINE_CUT}剧务：萧子英{LINE_CUT}照明：李景忠{LINE_CUT}剪接：齐玉玲{LINE_CUT}演奏：新影管弦乐队 {LINE_CUT}指挥：陈维文{LINE_CUT}演出：中国青年艺术剧院附属少年儿童剧团,王燕熙-红毛狐狸{LINE_CUT}史美明-小白兔{LINE_CUT}刘恩泰-老黄兔{LINE_CUT}邵冲飞-猎人{LINE_CUT}林泱泱-小兔甲{LINE_CUT}咎文源-灰毛狼{LINE_CUT}徐小慧-小雌兔{LINE_CUT}苏萍-老雌兔{LINE_CUT}施善苹-小兔乙{LINE_CUT}陈世温-小黑兔,根据苏联谢·米哈尔柯夫的小说《神气活现的小白兔》改{LINE_CUT}编。{LINE_CUT}在一个美丽的大森林里，住着一群可爱的小兔子，它们过着 幸福愉快的生活。后来，狡猾的狐狸和凶恶的灰毛狼经常追赶它们，小白兔的家也被狐狸霸占了。有一次，小白兔偷了猎人的枪，用枪赶走了狐狸和狼，它以为有了这支枪什么也不怕了，就骄傲起来，不理大家，也不愿保护大家。哪知这支枪里没有子弹，狐狸和狼得知真情后，一起来吃小白免。正在危险的时候，老黄兔带着同伴们把小白兔救了出来。小白兔改正了错误，它把枪还给了猎人，猎人打死了狐狸和狼。美丽的大树林里再也没有凶恶的野兽，兔子们愉快地过着和平幸福的生活。
一件提案,,,改编：颜一烟、谷峪{LINE_CUT}导演：李恩杰{LINE_CUT}摄影：聂晶{LINE_CUT}布景：俞翼如{LINE_CUT}作曲：陈地{LINE_CUT}录音：蔡军{LINE_CUT}副导演：汪岁寒{LINE_CUT}布景助理：田世珍{LINE_CUT}剧务主任：丛硕文{LINE_CUT}剧务：索鲁夫{LINE_CUT}场务：杨辅权{LINE_CUT}场记：刘月娉{LINE_CUT}照明：李景忠{LINE_CUT}陈设：于英泉{LINE_CUT}化妆：张静{LINE_CUT}服装：王峰{LINE_CUT}剪接：张晶波{LINE_CUT}演奏：北影管弦乐队{LINE_CUT}指挥：陈维文,李久芳-金庆{LINE_CUT}陈强-四老刚{LINE_CUT}柳毅-贵荣{LINE_CUT}傅杰-杨俊德{LINE_CUT}于中义-二兴{LINE_CUT}莽一萍-六妮子{LINE_CUT}封顺-二疤{LINE_CUT}桑夫-崔书记{LINE_CUT}周克-张政委{LINE_CUT}梁新-老头{LINE_CUT}夏佩杰-陈大娘{LINE_CUT}吴斌-金庆母{LINE_CUT}凌元-四婶{LINE_CUT}刘柳-鲍长林{LINE_CUT}李景波-老海叔{LINE_CUT}薛彦东-五辰{LINE_CUT}贺汝瑜-魁林{LINE_CUT}苗灵-三区农民{LINE_CUT}汪岁寒-魏炳山{LINE_CUT}张凤翔-王县长{LINE_CUT}张茜-大红{LINE_CUT}杜凤侠-白妮,根据谷峪同名小说改编。{LINE_CUT}在近河县人代会上，三区代表金庆为了照顾经过一区境内的铁路安全通车，主动撤回给本区修筑砖坝的提案，同意先给一区修坝。三区的列席代表四老刚对此非常不满，三区的部分群众也埋怨金庆不该撤回提案。金庆耐心地向群众进行说服教育。雨季到了，三区老龙湾的水上涨，眼看三区就要遭水淹。这时一区的群众因自己区已经修了坝，不用防洪，就赶来帮助三区防汛。第二年，上游修建水库，县人代会决定给三区修水闸。从这些事实中，三区的群众才彻底认识到整体利益和局部利益的正确关系，只看到自己眼前的利益不顾大局的想法是错误的。
