丰收,东北电影制片厂摄制,黑白 10本,编剧：孙谦、林杉{LINE_CUT}导演：沙蒙{LINE_CUT}摄影指导：吴蔚云{LINE_CUT}摄影：包杰{LINE_CUT}布景设计：卢淦{LINE_CUT}作曲：张棣昌{LINE_CUT}录音：沙原、陈文渊{LINE_CUT}副导演：林农、王炎{LINE_CUT}作词：塞克{LINE_CUT}剧务主任：敬然{LINE_CUT}照明：马天文{LINE_CUT}制景：王永邦、姚承云{LINE_CUT}场记：蔡振亚{LINE_CUT}洗印：李存邦、牛贵祥{LINE_CUT}剪接：祖述志{LINE_CUT}演奏：东影管弦乐队{LINE_CUT}指挥：尹升山,李舒田-陈初元{LINE_CUT}赵子岳-孙富贵{LINE_CUT}张平-王县委{LINE_CUT}林农-小冬{LINE_CUT}王蓓-金花{LINE_CUT}傅杰-福善老汉{LINE_CUT}徐连凯-杨明远{LINE_CUT}浦克-李洛强{LINE_CUT}王枫-赵保元{LINE_CUT}车毅-陈大娘{LINE_CUT}刘惠明-银风{LINE_CUT}张健佑-小王{LINE_CUT}缪熟-林队长{LINE_CUT}王炎-张县长,陈家庄农业合作社连年获得丰收，合作社主任孙富贵产生了生产到顶的思想。全国劳动模范陈初元从北京开完{QUOTE}劳模会{QUOTE}回来，提出了增产口号。孙富贵和副业队长杨明远觉得增产目标太高，完不成。为了保证增产，陈初元提出打井抗旱，变早地为水浇地。孙富贵的儿子和陈初元的女儿都是共青团员，他们支持陈初元的打井计划。但由于孙富贵、杨明远等人的反对，打井计划没有通过。后来，陈初元在县委的支持和鼓励下，战胜了孙富贵的生产到顶思想，带领群众打井，把旱地变成了水浇地，使陈家庄的收成大大超过了原来的增产计划。
草原上的人们,,,改编：海默、玛拉沁夫、达木林{LINE_CUT}导演：徐韬{LINE_CUT}摄影：王春泉、傅宏、李光惠{LINE_CUT}布景设计：汪滔{LINE_CUT}作曲：向异、通福{LINE_CUT}录音：吴江海{LINE_CUT}副导演：朱文顺{LINE_CUT}助理导演：广布道尔基{LINE_CUT}剧务：武愚、郝伟光{LINE_CUT}化妆：毕泽普{LINE_CUT}照明：李树林{LINE_CUT}置景：邵云祥{LINE_CUT}洗印：胡集仁、黄国强{LINE_CUT}剪接：贾文锦{LINE_CUT}演奏：东影管弦乐队{LINE_CUT}指挥：尹升山,乌日娜-萨仁格娃{LINE_CUT}恩和森-桑布{LINE_CUT}朝鲁-白依热{LINE_CUT}树海-宝鲁{LINE_CUT}安琪-乌尔莎娜{LINE_CUT}叶贺-阿木古郎{LINE_CUT}广布道尔基-盟长{LINE_CUT}鄂长林-村长{LINE_CUT}马路-公安局长{LINE_CUT}张巨光-吕绶卿{LINE_CUT}毛依恨-说书老人{LINE_CUT}于黛琴-乌母{LINE_CUT}赵万德-旗干部{LINE_CUT}王英-老牧民,根据玛拉沁夫同名小说改编。{LINE_CUT}牧女萨仁格娃和猎手桑布相爱，他们辛勤劳动，建设美好的草原。暗藏的特务宝鲁挑动萨父白依热退出互助组，遭到斥责。在一次暴风雪中，宝鲁割断牲畜栏杆的绳子，放跑了牲畜。萨仁格娃为救牲畜受伤，幸得桑布相救。之后，萨仁格娃给受伤的牲畜注射时，宝鲁乘机往井里投毒，并把羊群中毒的原因嫁祸于萨仁格娃。随后，宝鲁又同特务吕绶卿等，在一年一度的那达慕大会上纵火破坏，被萨仁格娃、桑布发现，将特务一网打尽。
结婚,,,改编：马烽、陈戈{LINE_CUT}导演：严恭{LINE_CUT}摄影：朱今明、包杰{LINE_CUT}美工设计：徐渭{LINE_CUT}作曲：李曦{LINE_CUT}录音：阙敬修{LINE_CUT}副导演：高衡{LINE_CUT}剧务主任：潘英{LINE_CUT}照明：李延江{LINE_CUT}特技：陈秉中{LINE_CUT}置景：刘朝元{LINE_CUT}洗印：阎崇生、胡集仁{LINE_CUT}剪接：周骅{LINE_CUT}演奏：东影管弦乐队{LINE_CUT}指挥：尹升山,张锡奇-田春生{LINE_CUT}邸力-田大妈{LINE_CUT}王春英-李东和{LINE_CUT}张延-老王{LINE_CUT}杨静-杨小青{LINE_CUT}王健华-杨大妈{LINE_CUT}林燕-贵兰{LINE_CUT}黄玲-周大妈{LINE_CUT}车毅-福林娘{LINE_CUT}陈强-田高洪{LINE_CUT}亚滨-小娥{LINE_CUT}李万城-村 长{LINE_CUT}莫愁-李大嫂{LINE_CUT}刘儒-杨万有{LINE_CUT}朱修勤-巧英{LINE_CUT}肖玲-老周{LINE_CUT}李健-赵大妈{LINE_CUT}李晓功-福林媳妇{LINE_CUT}刘春林-区 长{LINE_CUT}许蓝-妇联主任{LINE_CUT}孙笑非-赶车员,根据马烽同名小说改编。{LINE_CUT}柳林村的姑娘杨小青和清水庄的青年田春生相爱已久，俩人  商定秋后结婚。双方的父母着急要抱孙子，好容易盼到他们的婚  期，不料在结婚的前两天，杨小青去县里学习新接生法，回村后 又接着开展妇婴卫生工作，在春生的同意下，接连两次推迟了婚 期。第二年春天，小青和春生约定到区里去登记。可是因为春生 在路上帮助行路人推车、堵水堤决口，小青也因帮助人家去接生， 耽误到后半晌才办理好登记手续，惹得他们俩的父亲都赶到区{LINE_CUT}上。
小姑贤,,,改编：东北戏曲研究院{LINE_CUT}导演：林农{LINE_CUT}摄影：韩仲良{LINE_CUT}美工：刘学尧{LINE_CUT}编曲：黄晶、王其珩、张文明 {LINE_CUT}录音：林秉成{LINE_CUT}剧务主任：廖凡{LINE_CUT}照明：王文起{LINE_CUT}置景：栾清浦{LINE_CUT}洗印：胡集仁、袁伦{LINE_CUT}剪接：沙书清{LINE_CUT}音乐：东北评剧团乐队{LINE_CUT}演出：东北戏曲研究院评剧团,菊桂芳-姚氏{LINE_CUT}韩少云-靳氏{LINE_CUT}徐菊敏-周英英{LINE_CUT}张忠义-周继孟,姚氏二十五岁时死了丈夫，她有一儿一女，女儿叫英英，儿子叫继孟。继孟娶妻后，夫妇俩感情很好，婆婆对此很不欢喜。 一天，媳妇给婆婆送饭，婆婆故意为难媳妇，要媳妇马上做出八十六样饭来给她挑选。媳妇做不出来，姚氏拿鞭就打。英英进屋劝解，答应去替母亲另做一碗面来。英英端着嫂嫂做的面走出房门转了一圈，重又端了回来，说是自己做的，姚氏一边吃一边夸奖。吃过了面，姚氏又嫌媳妇扫的院子不干净，纳的鞋底不整齐，英英怕母亲又责怪嫂嫂，就说这两件事都是她做的。母亲立刻转怒为喜，夸奖女儿能干。英英见母亲这样偏心，很不服气， 当场说出了事实真相，使母亲很难堪。姚氏恼羞成怒，反污媳妇把小姑教坏了，要把媳妇打死。英英急中生智，一方面劝母亲把嫂嫂交给哥哥管教，一方面叫哥哥假装打嫂嫂。继孟照着英英的计策，故意怒气冲冲把妻子拉到房里，用棍子乱打椅垫，叫妻子装死吓哄母亲。姚氏信以为真，怕闹出人命自己吃官司，吓得直打哆嗦。英英见状，才假装去救嫂嫂，嫂嫂也假装着死而复活。 随后，英英为帮助母亲打通封建思想，假意哭闹着要投河自杀，怕自己将来也碰到象母亲这样的婆婆，姚氏急得无法，英英便向母亲提出条件：以后不能再给嫂嫂气受，让嫂嫂吃穿都和她一样，姚氏只好应允。从此以后，婆媳和睦，姚氏不再挑媳妇的毛病了。
智取华山,,,改编：郭维、纪叶、东方{LINE_CUT}导演：郭维{LINE_CUT}摄影：陈民魂{LINE_CUT}布景设计：秦威{LINE_CUT}作曲：陈地、李季达{LINE_CUT}录音：蔡军{LINE_CUT}布景副设计：王桂枝{LINE_CUT}剧务主任：纪少岚{LINE_CUT}剪接：严尚华{LINE_CUT}洗印：董鸿翼、陈福庭{LINE_CUT}照明：张海山{LINE_CUT}剧务：金保生、赵义虎{LINE_CUT}场记：于清{LINE_CUT}化妆：李恩德、王希钟{LINE_CUT}服装：王峰{LINE_CUT}特技：张玉珊、姜亦素{LINE_CUT}音响：娜雷{LINE_CUT}演奏：北影管弦乐队{LINE_CUT}指挥：曹鹏,李金榜-团长{LINE_CUT}杨庆卫-参谋长{LINE_CUT}田丹-路德亮{LINE_CUT}李雨农-朱开富{LINE_CUT}黄非-王生齐{LINE_CUT}刘柳-常生林{LINE_CUT}张茜-常妻{LINE_CUT}方化-匪旅长方子乔{LINE_CUT}管宗祥-匪参谋长{LINE_CUT}刘宗-匪侯副营长{LINE_CUT}安然-匪排长{LINE_CUT}李岩-匪兵{LINE_CUT}许又新-政委{LINE_CUT}郭允泰-刘明基{LINE_CUT}阎增和-孟士俊{LINE_CUT}白尔纯-杨小保{LINE_CUT}高平-刘家典{LINE_CUT}胡朋-常母{LINE_CUT}贾六-深山老人{LINE_CUT}黎莉莉-匪旅长妻{LINE_CUT}陈志坚-匪关营长{LINE_CUT}赵义虎-匪副官{LINE_CUT}梁新-匪班长{LINE_CUT},根据任萍、王宗元等原著改编。{LINE_CUT}一九四九年，人民解放军发动解放大西北的强大攻势。胡宗南军队向南逃窜，敌旅长方子乔带一部分敌军逃上华山，企图利用华山天险负隅顽抗。解放军某团侦察参谋刘明基率领侦察人员，在当地药农常生林的向导下，打破了民间{QUOTE}自古华山一条路{QUOTE}的说法，从后山小路登上北峰，占领了制高点千尺幢。敌旅长组织人马疯狂反扑。正在危急时刻，回去送信的常生林领着大部队赶到，全歼了敌人。
赵小兰,,,编导：林扬{LINE_CUT}摄影：聂晶{LINE_CUT}美工：张振宗{LINE_CUT}作曲：张林漪{LINE_CUT}录音：陈燕嬉{LINE_CUT}剪接：关明国{LINE_CUT}洗印：赵栋{LINE_CUT}场记：刘月娉{LINE_CUT}照明：邱宝贤{LINE_CUT}化妆：张竞{LINE_CUT}剧务：魏金瀛、高怀允{LINE_CUT}演奏：北影管弦乐队{LINE_CUT}指挥：陈维文,林汝为-赵小兰{LINE_CUT}管宗祥-老赵头{LINE_CUT}李环-老刘婆{LINE_CUT}周凋-韩大嘞嘞{LINE_CUT}张昕-妇女主任{LINE_CUT}李林-老吴{LINE_CUT}刘节-青年妇女{LINE_CUT}严皇-青年妇女{LINE_CUT}阎增和-周永刚{LINE_CUT}熊塞声-赵老太太{LINE_CUT}许兰-魏大姐{LINE_CUT}韩焱-村长{LINE_CUT}张茜-赵秀兰{LINE_CUT}师伟-青年妇女{LINE_CUT}林东升-青年妇女,根据金剑原著《赵小兰》改编。{LINE_CUT}东北某村有个外号叫{QUOTE}老顽固{QUOTE}的老赵头，他有两个女儿，大女儿十七岁就由他包办结了婚，因为他向婆家要了十二担粮食的财礼，所以秀兰过门后，天天受丈夫和婆婆的气。老赵头两口子还怪女儿{QUOTE}没本事{QUOTE}、{QUOTE}命不好{QUOTE}。{LINE_CUT}小女儿小兰十九岁了，和本村青年周永刚很要好，虽然永刚是个生产小组长又是县劳模，可老赵头认为儿女婚姻自主破坏了{QUOTE}老规矩{QUOTE}，又嫌永刚出不起财礼，因此便通过刘媒婆给小兰另找了婆家，还说好了财礼。小兰不同意这桩婚事，和父亲吵了起来，吵着吵着小兰想起了个办法：假装答应亲事，用被子蒙头装睡，等到家里没人时，她就跑了出去。这时，男方魏家送小礼的人已经来了，老赵头才知道小兰和永刚到区政府办结婚登记的事。他正要去找村主席告永刚拐他的女儿，村主席和妇女主任正好来到他家。村主席对老赵头说，要把他编到别的组里去，老赵头不同意，说组织小组是自愿的，不能包办代替，这是政府规定的。村主席问他：你找生产小组也知道自愿两利，自找对象，可你为什么包办小兰的婚姻呢?政府不是也规定了新婚姻法吗?老赵头无言以对。这时候，秀兰因受不了丈夫和婆婆的打骂，离婚 回家来了。魏家也派人捎来信，说男方早已自选了对象。经过这一系列事实的教育，老赵头的思想打通了。小兰和永刚也登完记，回来结了婚。
金银滩,,,编剧：林艺{LINE_CUT}摄影顾问：周达明{LINE_CUT}布景设计：葛师承{LINE_CUT}录音：丁伯和、宋亮臣{LINE_CUT}导演：凌子风{LINE_CUT}摄影：李生伟、苗振华{LINE_CUT}作曲：徐辉才、王海天{LINE_CUT}副导演：周峰、林扬{LINE_CUT}配音：薛志昌{LINE_CUT}造型设计：乐羽侯{LINE_CUT}洗印：杜振昆{LINE_CUT}剪接：陈祥兴{LINE_CUT}布景助理：施文起{LINE_CUT}背景：戈辛锷{LINE_CUT}制景：朱锡光{LINE_CUT}照明：徐永亮{LINE_CUT}制片主任：江雨声{LINE_CUT}剧务主任：金兆元{LINE_CUT}风俗顾问：宦爵才郎{LINE_CUT}军事顾问：孙巩{LINE_CUT}演奏：上海市人民交响乐团{LINE_CUT}指挥：黄贻钩,恩和森-朵布龙{LINE_CUT}孙喜-索男甲(塔秀部落千户){LINE_CUT}张雁-解放军团长兼县长{LINE_CUT}夏天-夏务(塔秀部落千户管家){LINE_CUT}珠岚·琪奇珂-卓玛{LINE_CUT}席良-达力杰(阿里仓部落千户){LINE_CUT}温锡莹-盖巴{LINE_CUT}李冰-才让(阿里仓部落千户管家){LINE_CUT}图布信-完麻甲{LINE_CUT}张启光-采旦{LINE_CUT}全友-财库{LINE_CUT}梁山-刘惠民(伪司令){LINE_CUT}叶高-周效忠(伪团长){LINE_CUT}格日勒-老妇{LINE_CUT}李明-张 华(政府工作人员){LINE_CUT}焦平权-看茂{LINE_CUT}杜耀华-陶尔吉(寺院管家){LINE_CUT}吴涛-牧民甲{LINE_CUT}刘苏英-刘三太太{LINE_CUT}冯振昆-朵宝{LINE_CUT}智世明-阿妈{LINE_CUT}焦玉琴-赛也杰{LINE_CUT}齐衡-王隆生(伪秘书长){LINE_CUT}辛克-伪特派员{LINE_CUT}杜大卫-李连长{LINE_CUT}王静安-索男甲妻{LINE_CUT}李玲君-扎喜{LINE_CUT}刘凤歌-宁麦{LINE_CUT}任礼湫-牧民乙{LINE_CUT},藏族的塔秀部落和阿里仓部落分居金滩与银滩。马步芳军队调唆两个部落不和，以便分而治之。后来，敌人感到末日来临，为向藏民征用军马，对抗解放军，阴谋挑拨两滩人民抢夺双方的土地、打冤家。金滩塔秀部落青年牧民朵布龙和他的情人阿里仓部落的姑娘卓玛，识破了敌人的阴谋，他们分别对各自部落里的牧民进行劝说。敌人想尽了办法，终于挑拨两个部落的千户开起火来。卓玛的父亲财库在火线上呼吁双方停止战斗，不幸中弹受伤。 这样，两个部落的千户之间更加深了仇恨。解放军进逼西宁，解放了金银滩。敌团长潜伏进山，继续暗中挑拨两个部落千户消极对抗人民政府。党的民族政策使两滩人民团结起来。
纺花曲,,,编剧：沈浮{LINE_CUT}导演：沈浮{LINE_CUT}摄影：胡振华{LINE_CUT}美术：丁辰、胡登仁{LINE_CUT}作曲：陈歌辛{LINE_CUT}录音：袁庆余{LINE_CUT}制片主任：孟君谋{LINE_CUT}照明：陈安卿{LINE_CUT}装置：诸富祥{LINE_CUT}剪接：傅正义{LINE_CUT}剧务：夏冬{LINE_CUT}场记：田野{LINE_CUT}化妆：王铁彬{LINE_CUT}场务：陈菊甫{LINE_CUT}服装：蒋正勤{LINE_CUT}道具：姚志荣{LINE_CUT}洗印：严兆德、杭子玉,奇梦石-孟兆南{LINE_CUT}中叔皇-王宽{LINE_CUT}上官云珠-蔡阿珠{LINE_CUT}吴茵-阿毛娘{LINE_CUT}王蓓-小董{LINE_CUT}张翼-孔茂章{LINE_CUT}苏曼-胡山林{LINE_CUT}王岚-刘鸣才{LINE_CUT}程汉-钱阿炳{LINE_CUT}夏冬-马厂长{LINE_CUT}丁子明-马太太{LINE_CUT}高正-孟文宋{LINE_CUT}张乾-孟文刚{LINE_CUT}李临-王大光{LINE_CUT}陈菊甫-全根{LINE_CUT}梅红-胡阿红{LINE_CUT}蒋正勤-梁工程师{LINE_CUT}傅伯棠-崔教大{LINE_CUT}谢怡冰-周杏弟{LINE_CUT}高依云-柳小玉{LINE_CUT}郑屏-施月华{LINE_CUT}周依云-阿炳母{LINE_CUT}田野-刘发财{LINE_CUT}杨碧君-孔妻{LINE_CUT}刘小沪-阿媛{LINE_CUT}时汉威-龚同志,解放初期，由于帝国主义的经济封锁，上海私营宝通纱厂发生了困难。厂主孟兆南在特务孔茂章、胡山林的挑唆、怂恿下，携带资金逃往香港。与此同时，孔茂章又利用纱厂女工蔡阿珠，挑拨离间工人与工会之间的关系。继之，又进行破坏，焚烧纱厂的棉花，使得生产陷入停顿，职工的生活受到威胁。厂工会主任王宽等人，为了维持生产和解决职工的生活问题，在上级工会的帮助下，领导工人克服了种种阻挠和困难，终于找到出路，用国家的原料实行{QUOTE}代纺{QUOTE}。孔茂章和胡山林不甘心失败，威逼一向受蒙蔽被利用的刘鸣才去破坏机器。刘不忍下手，把情况告诉了蔡阿珠。蔡这时才明白自己过去被孔利用，痛悔万分，到工会告发了孔、胡。特务被逮捕了。许多工人提高了觉悟，帮助了资方的改造，使生产恢复正常。
为孩子们祝福,,,改编：包时{LINE_CUT}导演：赵丹{LINE_CUT}摄影：苗祝三、姚士泉{LINE_CUT}布景：丁辰{LINE_CUT}音乐：陈歌辛{LINE_CUT}录音：李烈鸿{LINE_CUT}副导演：高衡{LINE_CUT}副摄影：沈西林{LINE_CUT}摄影助理：郭德明{LINE_CUT}美术：胡登仁{LINE_CUT}衬景：林福增{LINE_CUT}副录音：伍华{LINE_CUT}录音助理：周良业{LINE_CUT}照明：陆奇生{LINE_CUT}制作：诸富祥{LINE_CUT}剪接：傅正义{LINE_CUT}剪接助理：傅金涛{LINE_CUT}洗印：严兆德、杭子玉{LINE_CUT}剧务：张跃明{LINE_CUT}场记：毛吟芬{LINE_CUT}化妆：姚永福{LINE_CUT}道具：田世凯{LINE_CUT}服装：金科{LINE_CUT}场务：金龙宝,黄宗英-王敏{LINE_CUT}蒋天流-张母{LINE_CUT}王龙基-张化国{LINE_CUT}李金康-赵增荣{LINE_CUT}苏曼-伪训育主任{LINE_CUT}谢怡冰-伪女校长{LINE_CUT}林如意-黎瑛{LINE_CUT}奇梦石-校长{LINE_CUT}傅伯棠-魏麻子{LINE_CUT}黄晨-周老师{LINE_CUT}中叔皇-解放军{LINE_CUT}李守荣-阿珍{LINE_CUT}吴茵-赵母{LINE_CUT}鞠鸿庆-冯继新{LINE_CUT}潘惟钧-钱启元{LINE_CUT}华克敏-郑冬华{LINE_CUT}赵玉嵘-赵妹,根据秦兆阳原著改编。{LINE_CUT}某小学新来的女教师王敏，在第一次讲课时，发现一个叫张化国的学生在哭。后来她了解到：解放前张化国的父亲被地主逼死，母亲又被特务魏麻子霸占，张在家里受继父的虐待，在学校受尽歧视。 一次，一个女同学丢了表，伪校长硬诬赖是他偷的，一些顽皮的学生因此常欺侮他。这一切使他的心灵受到了损伤，变得孤独、沉默。不久，张母检举了魏的特务罪行，魏被逮捕。继之，学校筹建了少年先锋队，张通过参观、旅行等活动，受到了活生生的教育，从而开朗起来，并影响了那些顽皮的同学。在一次学校筹备游园会时，一个顽皮的学生赵增荣，有意打坏张所做的玩具模型，王对赵进行耐心的说服教育，终于使赵说出了他隐藏表的事实真相。最后，张化国和赵增荣都参加了少先队。
太阳照亮了红石沟,,,编剧：鲁韧{LINE_CUT}导演：鲁韧{LINE_CUT}摄影：许琦、林发{LINE_CUT}布景：王月白{LINE_CUT}作曲：黄贻钩、关鹤岩{LINE_CUT}录音：沈轶民、朱伟刚、郭良、冯德跃{LINE_CUT}助理导演：华臣、刘斌{LINE_CUT}美术：姚铭忠{LINE_CUT}衬景：牛汉诚{LINE_CUT}剪辑：朱朝升、吴伯泉{LINE_CUT}洗印：林祥富、罗大伟、王玉麟、桑士 祺{LINE_CUT}化妆：程之、倪亦非{LINE_CUT}服装：马鸿祥、白敬中、姚根涛{LINE_CUT}剧务：徐进、耿琳{LINE_CUT}道具：张伟秋、王玉祥{LINE_CUT}场记：王洁{LINE_CUT}歌唱：朱仲禄{LINE_CUT}演奏：上海市人民交响乐团,栖枫-马外保{LINE_CUT}袁保丰-马依卜拉{LINE_CUT}崔超明-马锡仁{LINE_CUT}丁捷-李同志{LINE_CUT}华臣-李老汉{LINE_CUT}王大民-马阿不都{LINE_CUT}程之-马二虎{LINE_CUT}苏芸-四太天{LINE_CUT}张涵-马卡力克{LINE_CUT}江山-张奴海{LINE_CUT}白敬中-黑铁匠{LINE_CUT}刘方-老阿奶{LINE_CUT}张勇-马依卜拉(幼年){LINE_CUT}茂路-张老汉{LINE_CUT}马天庆-马洒利海{LINE_CUT}徐进-马木沙{LINE_CUT}惠燕平-马舍利夫{LINE_CUT}王俊才-马黑牙{LINE_CUT}顾德刚-匪韩团长{LINE_CUT}朱虹-马三有{LINE_CUT}耿琳-匪赵连长{LINE_CUT}王存生-倔老头{LINE_CUT}刘斌-李润田{LINE_CUT}王中才-李父{LINE_CUT}宋加辉-张阿奶{LINE_CUT}蓝群-特甲{LINE_CUT}郭保田-特乙{LINE_CUT}李晴-三娃娘{LINE_CUT}卫江-马同志{LINE_CUT}林发-王同志,解放前，西北某地红石沟村回族农民马外保的大儿子马克里木，被恶霸马锡仁勾结马步芳的军队杀害了。马外保为了报仇， 将小儿子马依卜拉培养成一个有名的猎手。人民解放军进军西北马依卜拉又被马锡仁勾结敌人拉去当兵。马锡仁散布谣言，说解放军杀回灭教，企图离间回民群众和解放军的关系。解放军的工作组长李同志宣传党的民族政策，迅速取得了人民的信任和合作。马锡仁怕马依卜拉回来报仇，让敌军首领马二虎严加看管马依卜拉，不让他有脱逃机会。马依卜拉的猎友马卡力克偷偷回村探视，才知道解放军是穷人的队伍，并将情况告诉了马依卜拉。不久，马锡仁准备袭击村子，马外保从敌军岗哨得知此消息，报告了解放军工作组长李同志。晚上敌军偷袭村子时，遭到解放军的伏击，马依卜拉乘机打死了一个敌人，持枪前来归降，却被解放军误作敌人而开枪打跑了。马外保见儿子逃跑，抄小路拦截，准备大义灭亲，幸亏李同志及时赶到，证明了马依卜拉确有归顺之心，并已经立功赎罪，父子方才相认。最后，马依卜拉配合解放军活捉了马锡仁。
