船厂追踪,,,改编：费礼文{LINE_CUT}导演：林农{LINE_CUT}摄影：王启民{LINE_CUT}美术：孙世祥{LINE_CUT}作曲：高如星{LINE_CUT}录音：陈文渊{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：尹升山,任颐-张根生{LINE_CUT}张园-王秀英{LINE_CUT}严学勤-赵主任{LINE_CUT}陈强-老秦{LINE_CUT}吴必克-工艺师{LINE_CUT}张健佑-小孩{LINE_CUT}刘茂勤-老工人,根据费礼文小说改编。{LINE_CUT}全国著名的劳动模范张根生来大连市做快速切削自动停车的技术表演，轰动了全市。在他即将离开这个城市的时候，接到大连造船厂寄来一封署名{QUOTE}小孩{QUOTE}的信，信上要求与他会晤。张去该厂查找，经过多次误会，终于找到发信人。原来，寄信人就是十五年前被张搭救的一个受资本家折磨的孩子，如今已是船厂某车间主任。
钢珠飞车,,,编剧：王根柱{LINE_CUT}导演：曾未之{LINE_CUT}摄影：杨 丛{LINE_CUT}美术：纪自强{LINE_CUT}作曲：王 博{LINE_CUT}录音：李振铎{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：李克武,申英-大虎{LINE_CUT}田洪超-二楞{LINE_CUT}任文秀-玉玲{LINE_CUT}周文彬-老铁匠{LINE_CUT}刘世龙-小刚{LINE_CUT}郭怡-妞娘{LINE_CUT}任伟民-鬼难拿{LINE_CUT}杨洗-二妞{LINE_CUT}刘儒-书记{LINE_CUT}马洛-秀妮{LINE_CUT}苏政-二婶,河南某偏僻的山村，在大跃进中，农业社粮食获得大丰收。为了尽快把粮食送缴国家，必须解决运输问题，于是全社召开了庆丰收比武大会。火车头队代表鬼难拿提出了全社运粮的最高指标；妇女队长二妞提出了更高的惊人数字，引起人们议论纷纷。 二妞她们克服了种种困难，在两天内将木轴改装成滚珠轴承车。二妞的哥哥大虎，是火车头队队长，他不相信滚珠能起那么大的作用，当二妞给他们送滚珠时，他不仅不要，反而批评妹妹。第二天，在比赛场上，鬼难拿用木轴车和妇女队的滚珠轴承车比赛，结果鬼难拿输了。在事实的教育下，大虎终于认识了错误，增强了大闹技术革命的信心，运输任务提前完成了。
康庄大道,,,编剧：邢德润、王根柱、范酒仲{LINE_CUT}导演：王炎{LINE_CUT}摄影：尹志{LINE_CUT}美术：李凡{LINE_CUT}音乐：李季达、高鸿亮{LINE_CUT}录音：王非{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：李克武,吴必克-袁书记{LINE_CUT}白英宽-赵明{LINE_CUT}阿炎-小炮爹{LINE_CUT}王春英-小炮{LINE_CUT}马明-二嫂 {LINE_CUT}王健华-十奶奶{LINE_CUT}蓝馥心-宝财妻{LINE_CUT}任顾-程山{LINE_CUT}赵宝华-老宝财{LINE_CUT}张桂兰-小英{LINE_CUT}李广发-乙青{LINE_CUT}王岫琴-二轩家{LINE_CUT}马陋夫-十爷爷,一九五八年大跃进中，超英社粮食获得大丰收，产量翻了三番，在深翻土地和积肥工作上都获得了全县第一，受到县委袁书记的表扬。与超英社毗连的前进社由于思想没有解放，远远落后了，受到批评。在这种情况下，前进社赵书记为了赶先进，计划大搞水利和深翻土地，但由于地多人少，劳力不足，向超英社程书记建议两社合修水库。超英社人多地少，在农业生产上已经放了几颗卫星，程书记思想上产生了骄傲自满情绪，没有接受赵书记提出的建议。赵书记就动员前进社的一部分妇女参加劳动。超英社的团支部书记小英向程书记建议两社生产协作，也遭到拒绝。正{LINE_CUT}在这时，县委袁书记带来了关于人民公社的文件，经过酝酿，最后决定两社合并成立{QUOTE}五一{QUOTE}人民公社。由于成立了人民公社，统一安排和调配劳动力，水库、电站提前建成了。
我们村里的年轻人（上集）,,,编剧：马烽{LINE_CUT}摄影：郭镇铤{LINE_CUT}作曲：张棣昌{LINE_CUT}特技设计：蔡光{LINE_CUT}导演：苏里{LINE_CUT}美术设计：董萍{LINE_CUT}录音：姜峻峰{LINE_CUT}特技摄影：郭甲东{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：尹升山,李亚林-高占武{LINE_CUT}金迪-孔淑贞{LINE_CUT}刘增庆-李克明{LINE_CUT}李希达-刘小亮{LINE_CUT}李铁峰-高忠爷爷{LINE_CUT}李晓功-胖大嫂{LINE_CUT}孟宪英-贵有嫂{LINE_CUT}任伟民-刘会计{LINE_CUT}梁音-曹茂林{LINE_CUT}杨洗-刘小翠{LINE_CUT}孙羽-王二狗{LINE_CUT}张延-老社长{LINE_CUT}马鼎-孔阴阳{LINE_CUT}王建华-孔大妈{LINE_CUT}刘宝德-赵书记,复员军人高占武回乡后，立志改变山村面貌，带领村里一批青年人，劈山引水，用两个月时间完成了原定两年才能完成的打通山洞的计划，带动了全县的人参加引水工程。在劈山引水的战斗中，高占武队里的青年农民曹茂林，爱上了中学毕业生孔淑贞，但又不好意思对孔淑贞说，想通过队长高占武从中帮忙。高占武心里也爱上了孔淑贞，当他知道茂林也爱上淑贞时，便打消自己的念头，从旁成全他们。孔淑贞的同学李克明自私自利，抛弃了先前的好友刘小翠，采取各种手段追求孔淑贞。孔淑贞已爱上高占武，但高占武三番两次替曹茂林说合，使她很失望。后来，曹茂林和刘小翠在劳动中产生了爱情，高占武才向孔淑贞表白爱情。李克明在劳动中亦得到改造，决心不进城工作，留下来建设山村。
锡城的故事,,,编剧：梅定{LINE_CUT}摄影：陈民魂{LINE_CUT}作曲：雷振邦、罗克功{LINE_CUT}顾问：曾嘉琦{LINE_CUT}副导演：王岚{LINE_CUT}导演：张辛实{LINE_CUT}美术：刘学尧{LINE_CUT}录音：黄力加{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：李克武,马天庆-普根强{LINE_CUT}刘韧-杨德贵{LINE_CUT}蔺娜-阿梅{LINE_CUT}田烈-刘德才{LINE_CUT}郑晓君-四姨太{LINE_CUT}侯健夫-黄嘉绶{LINE_CUT}耿在春-李阿朵(幼年){LINE_CUT}姚 颖-普母{LINE_CUT}李应举-普根强(幼年){LINE_CUT}栗宝善-万忠{LINE_CUT}李春-阿梅(幼年){LINE_CUT}韩焱-陈寿亭{LINE_CUT}车轩-吕震南{LINE_CUT}朱子洗-李阿朵{LINE_CUT}钟灵-杨大妈{LINE_CUT}徐世芳-凤英{LINE_CUT}贺汝瑜-穰头,云南彝族少年普根强和同伴李阿朵，因家里欠了人家的债，被骗到锡矿当童工。李阿朵的妹妹阿梅寄住在普根强家里。普根强和童工们忍受不了非人的生活，欲逃出虎口，未成。普根强在一次干活时晕倒，被工头毒打致伤，幸得党的地下工作者、矿工万忠和杨德贵的关怀，才恢复健康。不久，矿主陈寿亭与另一矿主刘火神争夺矿藏，工头刘德才竟灭绝人性地以辣椒烟熏矿洞，企图窒息在对方矿洞里的矿工。万忠奋不顾身地与狗腿子搏斗，使矿工们免遭杀害。日寇侵华期间，陈寿亭的矿山被炸毁，矿工被遣散。普根强回到家乡，就在他跟阿梅成亲的那天，陈寿亭又带着狗腿子来抓矿工。普母为保护儿子逃走，被陈踢死。普根强流落到一个小镇上，又遇到了万忠。经万忠介绍，普根强在古头山煤矿做钳工，在万忠的领导下，他积极参加了工人运动。买办资本家吕震南勾结反动军阀，杀害了罢工运动的领导者杨德贵。 普根强根据党的指示，和万忠一起参加了游击队，消灭了吕震南、陈寿亭。解放后，普根强与阿梅幸福地团聚了。
笑逐颜开,,,编剧：丛深{LINE_CUT}导演：于彦夫{LINE_CUT}摄影：吴国疆{LINE_CUT}美术：王兴文{LINE_CUT}作曲：雷振邦{LINE_CUT}录音：王非{LINE_CUT}副导演：鲍月千、刘文华{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：尹升山{LINE_CUT},张园-何慧英{LINE_CUT}黄玲-胡桂贞{LINE_CUT}金迪-罗玉华{LINE_CUT}苏剑峰-小罗{LINE_CUT}吴必克-张会计{LINE_CUT}赵宝华-老马{LINE_CUT}刘增庆-小赵{LINE_CUT}孟宪英-刘大嫂{LINE_CUT}任颐-丁国才{LINE_CUT}叶琳琅-王丽云{LINE_CUT}李淑凤-高彩凤{LINE_CUT}董润泉-老林{LINE_CUT}梁音-老支书{LINE_CUT}王彬彬-小光{LINE_CUT}姚颖-张老太{LINE_CUT}马燕生-小二,某建筑工程队的家庭妇女，积极响应党的号召，纷纷走出家庭，参加社会劳动，做新社会的主人。这一来，在每个家庭里都引起了波动。居民组长何慧英的爱人丁国才轻视妇女，认为老婆就该在家里生儿育女，侍候丈夫。他买来收音机、小人书想拴住妻子，没想到何慧英一心想为社会主义建设出力，决定参加妇女工程队。丁国才一怒之下，赶走了妻子。不少家庭也闹起纠纷。何慧英在工地领导和劳动模范高彩凤的帮助下，耐心做思想工作，以实际行动团结教育反对自己的胡桂贞；说服态度生硬的技术员小罗；教育不愿干活的王丽云。劳动改变了这些家庭妇女的精神面貌，也提高了她们的社会地位。为了参加竣工典礼，王丽云的丈夫张会计忙着为妻子找一身漂亮大方的衣服；不关心国家大事的胡桂贞拉着儿子问什么叫哲学；小罗和丈夫小马亲热地在一起搞技术革新；丁国才也转变了态度与何慧英言归于好，帮助她搞机械化，还为妻子买来了新自行车。
试航,,,编剧：梁田青、林杉{LINE_CUT}导演：林农{LINE_CUT}摄影：主启民{LINE_CUT}美术：孙世祥{LINE_CUT}作曲：张棣昌{LINE_CUT}录音：陈文渊{LINE_CUT}副导演：张普人{LINE_CUT}特技设计：陈秉中{LINE_CUT}特技摄影：刘春海{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：尹升山,陈戈-刘子健{LINE_CUT}陈强-王万水{LINE_CUT}张凤翔-总工程师{LINE_CUT}宋雪娟-兰英{LINE_CUT}王春英-小李{LINE_CUT}叶琳琅-小张{LINE_CUT}周文彬-谢师傅{LINE_CUT}田烈-周师傅{LINE_CUT}张勤箴-刘妻{LINE_CUT}夏佩杰-王妻{LINE_CUT}兰 群-技术员{LINE_CUT}N·库达柯夫斯基-西蒙诺夫{LINE_CUT}B·叶尔少夫-船长{LINE_CUT}魏立达-外国商人,某造船厂为造万吨轮，在进口内燃机上，受到外商的刁难。轮机车间青年工人兰英和小李给他们的师傅——全国有名的劳动模范王万水贴大字报，批评王万水有旧思想。厂党委书记刘子健为制造内燃机的事，去拜访邢总工程师。邢有崇洋思想，认为光靠本国造不出三千马力的内燃机。恰在这时，西欧有个国家愿意卖给我国内燃机图纸，刘闻讯前往北京，由于对方条件过于苛刻，谈判没有成功。在这种情况下，造船厂工人们与技术人员结合，不到一个月，就设计出内燃机图纸。在苏联专家西蒙诺夫的帮助下，他们克服了许多困难，终于在国庆前夕，试航成功。
冰上姐妹,,,编剧：武兆堤、房友良{LINE_CUT}摄影：舒笑言{LINE_CUT}作曲：全如玢{LINE_CUT}作词：乔羽{LINE_CUT}副导演：董克娜{LINE_CUT}导演：武兆堤{LINE_CUT}美术：王崇{LINE_CUT}录音：申顾礼{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：尹升山,卢桂兰-丁淑萍{LINE_CUT}杨洗-王冬燕{LINE_CUT}白德彰-王冬舟{LINE_CUT}秦汉-罗林{LINE_CUT}张巨光-车间主任{LINE_CUT}章薇-丁母{LINE_CUT}于中敬-于丽萍{LINE_CUT}李亚林-陈教练{LINE_CUT}林盈-李小玲{LINE_CUT}王延盛-市长{LINE_CUT}周文彬-大夫,隆冬，在东北某城市的全省冰上运动会上，新手丁淑萍出人意外地战胜了连获数年冠军的老手王冬燕。某中学学生于丽萍向王冬燕请教滑冰，王为夺回失掉的冠军，加倍苦练，因此拒绝了于丽萍的请求。丁淑萍则主动热心地对于丽萍进行指导。数日后，丁淑萍应邀到某中学做滑冰表演，于丽萍才知道指导她滑冰的就是丁淑萍。不久，于丽萍参加了业余训练班，在丁淑萍的指导下，进步很快，就渐渐骄傲起来，受到丁淑萍的批评，于赌气离开了训练班。在一次爬山练习中，丁淑萍为救王冬燕，腿部摔伤住进了医院。于丽萍深受感动，赶到医院向丁淑萍检讨自己的过失。不久，丁淑萍到海滨疗养。这期间，丁淑萍发现她所爱的歌唱家罗林，正默默地爱着于丽萍，她决定放弃对罗的感情。当于丽萍知道这个秘密后，很苦恼，也有意和罗疏远。丁淑萍疗养回来后，批评了于丽萍，使于和罗重新和好。后来，丁淑萍和王冬燕的哥哥王冬舟相爱。一年后，丁淑萍、于丽萍和王冬燕一同参加全国冰上运动会，于故意让丁取得五百公尺冠军，丁批评于不该把个人友谊置于国家荣誉之上。在三千公尺比赛时，王冬燕刷新了全国纪录，丁及时鼓励于，最后两人都突破王冬燕创造的全国纪录，于获得冠军。
借亲配,,,改编：杨明{LINE_CUT}导演：方荧{LINE_CUT}摄影：刘永臻{LINE_CUT}美工：汪永康{LINE_CUT}音乐设计：金德、陈其芬{LINE_CUT}录音：康瑞新{LINE_CUT}副导演：常甄华{LINE_CUT}唱腔设计：碧金玉、傅贻谦、殷质太{LINE_CUT}演奏：云南省滇剧团乐队、长春电影制片厂民族乐队,邱云荪-王正魁{LINE_CUT}才象真-张桂英{LINE_CUT}赵吟涛-岳父{LINE_CUT}陈少华-衙役{LINE_CUT}周惠侬-员外婆{LINE_CUT}彭国珍-李春林{LINE_CUT}惠瑶屏-岳母{LINE_CUT}李廉森-县官,根据同名滇剧改编。{LINE_CUT}张桂英为葬父，将自身卖与王正魁为奴，王正魁逼她为妾，桂英不依，王限期五日后和她成亲。{LINE_CUT}王正魁的表弟李春林，丧妻之后，家道中落，上京赶考苦无路费。 一天，春林在街上碰到岳父胡定国，岳父以为他已续弦，嘱他带了新娘上门认亲，并答应送他纹银三百两作为上京路费。春林碍于面子，未对岳父讲明实情。回家后，愁闷妻子不知从何而来，忽然想起信陵君借兵救赵的故事，便来到表哥家借妻。王正魁被他纠缠不休，只好借张桂英给他，企图乘机榨取李春林的银子。李春林带着张桂英来到胡定国家，胡定国夫妇见桂英长得很象自己女儿，对她倍加疼爱，留宴留宿。李春林推辞不得，桂英却真的爱上了善良的春林，她向春林作了种种暗示，使春林了解了她的身世和遭遇，二人真的结为夫妻。王正魁到县衙控告李春林强占人妻，桂英当堂认定李春林是自己的丈夫，并机智地与县官和王正魁进行辩论。最后由胡定国出庭作证，县官只好成全了桂英和春林的婚姻。
五朵金花,,,编剧：赵季康、王公浦{LINE_CUT}导演：王家乙{LINE_CUT}摄影：王春泉{LINE_CUT}美术设计：卢淦、史维钧{LINE_CUT}作曲：雷振邦{LINE_CUT}录音：林秉成{LINE_CUT}副导演：徐明、赖静{LINE_CUT}剧务主任：赵惠恒{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：尹升山{LINE_CUT}演唱：黄虹、李世荣、赵履珠、罗炳媛、李凌云,杨丽坤-副社长金花{LINE_CUT}朱一锦-拖拉机手金花{LINE_CUT}孙静贞-积肥模范金花{LINE_CUT}黄钟-画家{LINE_CUT}张雄-管闲事老叔{LINE_CUT}王春英-炼铁组长{LINE_CUT}李月娥-小仙{LINE_CUT}黄虹-女歌唱家{LINE_CUT}王苏娅-炼钢厂金花{LINE_CUT}谭尧中-畜牧场金花{LINE_CUT}莫梓江-阿鹏{LINE_CUT}阎杰-音乐家{LINE_CUT}李文伟-爷爷{LINE_CUT}杨桂珍-小花{LINE_CUT}赵羽青-渔婆,白族青年阿鹏在云南大理的{QUOTE}三月街{QUOTE}盛会上结识了金花，两人定情于蝴蝶泉边，约定翌年山茶花开季节再相见。第二年，阿鹏如期赴约，未见到金花，但又不知金花的姓名、地址。于是，他走遍了苍山、洱海，接连找到四个金花：先是和积肥模范金花产生了一段有趣的误会；又和爱唱歌的畜牧场金花演了一场引人发笑的闹剧；炼钢厂金花由于对他的过份热情关照，使丈夫产生了误会，引起许多笑话；拖拉机手金花和另一个拖拉机手举行婚礼的时候，阿鹏赶到，副社长金花也在场，她还是婚礼的证人。阿鹏误以为自己心爱的人和别人结婚了，决定离开此地，而副社长金花也以为他变了心。当阿鹏扫兴地即将离开这儿的时候，曾经闹过误会的炼钢厂金花和她的爱人找到了阿鹏，帮助他们释开了误会。最后，在他们定情的蝴蝶泉边，阿鹏找到了他心爱的姑娘——副社长金花，其他四个金花也来到泉边为他们真挚的爱情祝福。
