山村会计,长春电影制片厂摄制,黑白 8本,"编剧：杨润身
导演：尹一青 
摄影：张翠
美术：童景文 
作曲：陈明
录音：阙敬修、弘波 
制片：刘力
副导演：王枫
化妆：郑宝森
剪辑：赵淑莲、祖述志
演奏：长影乐团
指挥：李克武","郭筠-姜喜喜
艾洪力-田老大 
杜德夫-周老实
潘淑兰-俊琴 
黄玲-刘银朵
李克明-桂桂 
高平-俊琴爹
夏佩杰-石头娘 
田烈-刘有壶
张巨光-赵有才 
宋雪娟-刘凤书
孙笑非-李二太 
尉骞-刘银花
李自强-刘铁嘴 
刘振中-张二丁",富农出身的寨影沟大队前任会计赵有才，因群众对他有意见而被解职。接替赵会计工作的是他的亲戚、曾在八路军当过炊事员的姜喜喜。赵开始没把姜放在眼里，以为姜文化低查不出他的问题。姜和赵虽是亲戚关系，但不徇私情，担任会计后，全心全意为社员服务，一边学文化，一边调查赵的问题。一次，队里的落后社员刘铁嘴，在用大秤买小秤卖做投机生意时被揭露。姜从刘使用的秤砣上发现了问题，他用阶级教育启发刘的觉悟，从而找到了赵盗窃队里小麦的证据。赵发现自己的问题逐渐暴露，想利用亲戚关系拉拢姜，失败后，又企图将队里小麦被盗之事栽胜到干部身上，借此煽动落后群众闹分队，把姜和老支书周老实赶下台，经过姜喜喜的教育而觉悟了的刘铁嘴，当众揭露了赵有才利用职权盗窃粮食、陷害干部的罪行。
三进山城,长春电影制片厂摄制,黑白 9本,"编剧：赛时礼
导演：张凤翔 
摄影：吴国疆
美术：王桂枝、孙世祥 
作曲：陈明
录音：阙敬修 
制片：张兆瑞
副导演：韩敏
剪接：祖述志
化妆：赵福顺
特技设计：汪永康
特技摄影：彭守仁
烟火：尚德惠
演奏：长影乐团
指挥：尹升山","梁音-刘宏志
张继强-小马 
仉长波-张排长
王健华-田大娘 
石天-王益群
张巨光-郭正年 
孙笑非-周锁林
张延-宋大爷 
李干-郑团长
宋保义-项指导员 
沈大成-郭成子
李月年-小喜子 
方化-小野
王洁人-刁德胜 
孙敖-王翻译
金林-长牙特务 
崔超明-黄队长
田烈-胖伙夫 ","一九四三年，八路军某部连长刘宏志为配合主力部队粉碎日寇“扫荡”狼牙山根据地的计划,率领一个连队插进敌后的齐阳县。为了搞垮日寇的军火供应，刘连长与张排长、小马三人进城侦察。在地下工作者周锁林的帮助下，他们利用敌人内部的矛盾，摸清了散人的弹药储备和运输情况。小马在完成任务后被特务发现，刘连长打死了特务，在混乱中救出小马。在出城的路上又剥下敌军王翻译的衣服，三人化装后安全出城。日寇队长小野得知八路军进城的消息，立即命日伪侦缉队长刁德胜加强弹药库的警戒，并改变了弹药的运输计划，结果使刘连长伏击敌军火列车的计划落空。于是，刘等三人二进山城，利用上次得到王翻译衣袋里的一份刁德胜派往各乡的特务名单，要挟王翻译供出了小野的计划，及至刁德胜赶到，刘等早已炸毁敌军火库出城了。此后，小野派刁德胜出城试探我军的实力。在刁的侦缉队被我军打败后，小野以过节为名，准备偷袭八路军。小马从王翻译手里搞到这一情报，王翻译也畏罪潜逃。于是小野临时改变了计划。刘等又化装成军火商，三进山城，活捉了刁德胜，巧妙地逼刁把一部分八路军带进城里，与城外的大部队里应外合，消灭了守城的敌人和报敌。"
景颇姑娘,长春电影制片厂摄制,彩色 10本,"编剧：杨苏、李鉴尧、王家乙
导演：王家乙 
摄影：王春泉
美术：刘学尧 
作曲：雷振邦
录音：林秉成 
副导演：张凤翔
化妆：李守仁
剪接：周骅
制片：曹竹林
演奏：长影乐团
指挥：尹升山","梅普玛鲁-黛诺
木定马都-勒丁 
达奇-文帅
张园-李医生 
苏迈-董木娜
施玛波-木兰 
腊东音波-腊汤
李文伟-早昆山官 
勒排玛瑞-官娘子
王延盛-王达 
白英宽-孔勒弄
刘汉璞-龙勒兰 
刘伯弘-小刘
杜凤侠-木果 
周文彬-勒乱
车轩-早扎山官 ","云南德宏地区独龙寨早昆山官的家奴景颇族姑娘黛诺，因不堪忍受山官的迫害，逃下山去找解放军。后来，解放军的工作组来到独龙寨，帮助景颇族人民进行民主改革。早昆为了破坏景婉族人民和解放军的关系，造谣说黛诺是解放军抢走的。黛诺的情人勒丁信以为真，对工作组持敌视态度。工作组的李医生热情地为景颇族人民治病，并建议开田种水稻，改变当地刀耕火种的方法。不久，黛诺回寨，被早昆山官捆起来准备打死，幸亏李医生得知带人赶来，将其救下。黛诺回寨后，组织群众成立互助组。早昆利用迷信，阻止开田,破坏互助组。黛诺带领群众与之斗争。早昆见阴谋失败，又进行抢婚，指使人把黛诺抢往弄岗寨，并后机煽动独龙寨与弄岗寨打冤家。李医生揭露了早昆的阴谋，弄岗寨的早扎山官把黛诺放回，使两寨人完满地解决了纠纷。黛诺回寨不久，独龙寨成立了村人民政府，黛诺被选为村长。"
“特快”列车,长春电影制片厂摄制,彩色 9本,"编剧：郑福成、赵心水
导演：赵心水 
摄影：王雷
美术：史维钧 
作曲：江巍
录音：于开章 
歌词：胡苏
特技设计：蔡光特技
摄影：孙辉
副导演：赵瑞起
制片：李万甫
剪接：姚品秀
化妆：郑宝森
演奏：长影乐团
指挥：尹升山、史建南","卢桂兰-裴兰英
隋桂凤-安晶敏 
卢廷兰-韩晓芬
陈学洁-列车员 
苏剑峰-列车员
于仲莲-列车员 
史可夫-周师傅
黄延恩-司机 
荣振东-副司机
温祥林-司炉 
王春英-运转车长
张冲霄-餐车主任 
邵万林-乘警
王延盛-韩政委 
崔超明-调度长
盛林中-林营长 
贺小书-医生
马陋夫-老农民 ",解放军林营长为抢救五〇二次列车，身负重伤。为了抢救林营长的生命，列车由普快改为“特快”。年轻的列车长裴兰英等十三位女列车工作人员，和全车乘客密切合作，热情地关怀和照顾病人，终于及时到达目的地，使林营长得到及时抢救。
青松岭,长春电影制片厂摄制,黑白 12本,"改编：张仲朋
导演：刘国权 
摄影：舒笑言
美术：李俊杰、李凡 
作曲：施万春
录音：申顾礼 
副导演：姜树森
特技摄影：李晰倩
特技设计：刘升
制片：周广钰
化妆：杨士雅
剪辑：阮复山
演奏：长影乐团哈尔滨市歌剧院
指挥：尹升山","刘晓媚-秀梅
敖文彬-犬楞 
李仁堂-张万有
戚惠民-张大婶 
阎本安-方纪云
张宝茹-周成 
冯连杰-杨老五
王忠礼-孙福 
李树楠-钱广
刘颖-七姑 
杨卉村-大凤
沈福元-老满 
王洪彬-二顺子
唐宝良-四喜子 
潘良柱-铁柱
庞尽旺-春生 ","根据张仲朋同名话剧改编，
青松岭生产大队的姑娘秀梅不满车把式钱广进行投机倒把活动,但村里又没有合适的人能接过钱广的鞭子,于是她就偷偷学习赶大车。不料，头一次出车，就发生了惊车事故，幸亏贫农饲养员张万有拦住惊马，才没有发生意外.事后,大队长周成轻信钱广的话，批评了妹妹秀梅，结果更加助长了钱广的威风。新任党支部书记方纪云来到青松岭后，支持秀梅等人的建议，办起了赶车训练班，请张万有为师，培养秀梅等学赶车.钱广对此怀恨在心，故意把马搞病，将责任推在秀梅身上。张万有精心喂养好病马，并用自己的经历教育秀梅等人。一次，张万有批评钱广给人带私货的损害集体的行为，钱广摔鞭不干，以此要挟周成。年近六十的张万有不顾腿病，夺下了鞭子。张万有赶车进城送货，又在上次秀梅惊车的地方发生了事故。原来，钱广为了把持车把式的工作，故意把牲口训练出“三鞭子”的怪毛病。张万有和方纪云通过调查，终于揭开了两次惊车之谜，并查出钱广是个逃亡富农分子。经过这场斗争，大队长周成增强了阶级斗争观念，秀梅等青年们学会了赶车，掌握了鞭子。"
路考,长春电影制片厂摄制,黑白 11本,"编剧：张天民、周予
导演：周予 
摄影：王雷
美术：史维钧 
作曲：江巍
录音：洪堤 
副导演：姜树森
化妆：毕泽普
剪辑：刘英
特技设计：陈秉忠
特技摄影：彭守仁
制片：聂世昌
演奏：长影乐团","石冼-小梁
陈强-老梁 
任颐-武队长
陈学洁-闻莺 
刘玉山-丁师傅
梁音-马大爷 
温祥林-小王
白德彰-大梁 
沈大成-徐亮
张冲霄-大于 
夏佩杰-梁母
王健华-马大娘 
史可夫-王大爷
王洁人-会计 
赵淑艳-姥姥",青年司机小梁一心想当英雄，开快车压死群众的一头猪，受到汽车队负责人、爸爸老梁的批评，他想不通。不久，某山区农村急需农药。由于通往山区的公路有一段被洪水冲毁，需要几天时间才能修好。小梁要露一手，擅自开车闯险路。途中汽车陷进小水沟，险些发生翻车事故。汽车队武队长对小梁进行耐心的启发教育；爸爸用小梁的哥哥大梁在抗美援朝战场上牺牲的英雄事迹，教育小梁；小梁从他的女同学闻莺学习雷锋的心得体会中也受到启发，终于转变了过来，懂得了“平凡的日常劳动”也能出英雄的道理。之后，小梁为了抢救一个病人，连夜开车去县城医院给病人取药，途遇一辆受惊的马车，小梁停车奋不顾身拦住惊马，避免了事故，然后又带伤坚持开车，将药品及时取回，受到表扬。
传枪记(京剧),长春电影制片厂摄制,彩色 8本,"改编：高嘉麟
导演：蔡振亚 
摄影：方为策
美工：董萍 
音乐设计：葛绥之、周乃礼、张振华、张禹田
录音：张剑平
辉蹈设计：张善麟
化妆：姚玉宝
剪辑：周莹箴
制片：常德荣 
演出：河南省京剧团
演奏：河南省京剧团乐队、长膨乐团民族乐队","张学敏-小缨
吴晓琳-妈妈 
王幼童-玉成
阎涤华-爷爷 
","根据所云平、王景中(执笔)的豫剧《传家宝》改编
小缨要当民兵，因年龄不到，未被批准。她用哥哥玉成的枪练基本功，哥哥不让用，她就用锄把练，终于练出一手硬功夫。
小缨的爷爷是党支部委员，又是民兵老班长。他从公社开会回来，告诉小英已被批准为基干民兵，还为她带来一支崭新的半自动步枪。在小缨接枪之前,爷爷对她进行考问,小缨对答如流,爷爷才放心地把枪交给了她。
玉成见小缨领了新枪，自己仍用旧枪，心中很不服气，经过、打靶，玉成的成绩落在小缨的后边，他更加埋怨枪旧。爷爷和妈妈对他讲了旧枪的来历：这支枪是玉成的父亲从敌人手里缴来的。父亲用这支枪同国民党反动派战斗，爷爷又用这支枪剿匪反霸、斗地主，枪上洒着父亲的鲜血、刻着“牢记阶级仇”的标记、玉成听后，深受教育，从此以后，他用这杆枪苦练基本功，劳武结合，保卫和建设祖国。"
#白山新歌(二人转),长春电影制片厂摄制,彩色 10本,"导演：刘文华、林汝为
摄影：张翚
美工：童景文
音乐：那炳晨、崔广林、张禹田 
录音：王非
制片：武愚
化妆：姚玉宝
剪辑：刘英
演出：吉林省地方戏曲剧院二人转实验队
《双比武》
编剧：王彻
《小车老板》
编剧：张文奇、刘中
《送鸡还鸡》
编剧：王彻
《闹碾房》(拉场戏)
编剧：苗中一","《双比武》
演员：李小霞、秦志平
《小车老板》
演员：张桂琴
《送鸡还鸡》
演员：关丽珠、许德礼
《闹碾房》(拉场戏)
关长荣-杨大娘
顾玉增-柴振和 
张玉兰-银春","《双比武》
民兵张洪范与于翠莲在比武中互相帮助，共同提高技术。
《小车老板》
郭秀荷初中毕业后，回乡参加生产，自愿学习赶大车，并成为熟练的赶车能手。
《送鸡还鸡》
解放军军医治好了杨大娘的重病，杨大爷打了野鸡送给解放军，军医又用野鸡熬汤慰问养病的杨大娘。
《闹碾房》(拉场戏)
刚刚从城市来到农村的初中毕业生银春,主动替扬大娘磨面”杨大娘不认识银春，误以为银春是不让用孕驴磨面的柴大爷家里的人，有意和她为难，抢先占用了碾盘。杨大为不满，从而引起一场小风波。后来杨大娘发现银春原来是她未过门的儿媳妇，于是在羞愧中承认了错误。
"
一颗红心(郿鄠剧),,,"编剧：山西临猗郿鄠剧团
导演：王岚 
摄影：郭镇铤
美工：汪滔 
录音：阎冀
副导演：华克
制片：胡殿国
化妆：王玢瑞
剪辑：周莹箴
演奏：山西临猗县郿鄠剧团乐队、长影民族乐队","李英杰-许老三
裴青莲-三婶 
范琳-田明
郝淑玲-田秀 
王满喜-潘发家",红星生产队的模范饲养员许老三，爱畜如命，常用自己吃的饭喂病重的大黄牛，一天，社员潘发家偷偷地用队里的牲口耕了自留地，还把牲口打得满身是伤。老三发现后，批评了潘，潘很不满意，正在这时，队长来告诉老三，要把病牛卖掉，老三极力反对，为此和队长吵了起来。之后，老三为早日护理好病牛，从自家拿了一袋谷子，为牛碾米煮汤，潘发家却向队长诬告老三偷饲养室的料。队长信以为真，撤了老三的职，换上潘发家当饲养员。潘上任后，当夜就把一袋谷子偷回家。恰被老三发现，二人争执起来。这时队长调查清楚了那袋谷子的来龙去脉，赶来向老三道歉，并令潘发家退回赃物，听候处理。
金钥匙(川剧弹戏,,,"编剧：四川省温江专区农村
导演：曾未之 
文化工作队
摄影：李怀禄
美工：吴起文 
录音：佟宗德
副导演：王枫
制片：刘力
化妆：李永生
剪辑：姚品秀
演奏：四川省温江专区农村文化工作队乐队、长影民族乐队
演出：四川省温江专区农村文化工作队","杨昌林-老把细
李德芳-树红 
叶维英-嫂嫂
尹大珍-妈妈 
傅启文-二哥
沈德蓉-王么娘 
杨家琼-张二嫂
王昌德-小真 ",生产队的仓库老保管员要去县里学习，大家选出了回乡生产的中学毕业生树红做新保管员。老保管员觉得树红年轻，有些不放心，他来到树红家交班的时候，正赶上树红和嫂嫂在排练《金钥匙》这出戏，演到偷豆子推豆花时，恰被老保管在门外听到，他以为她们真的要拿队里的豆子推豆花吃，因此对树红更不放心。树红接班心切，要求老保管快交班，老保管越加怀疑。凑巧，这时树红的堂兄老二要请老保管喝酒吃豆花，为他送行。老保管想借机捉住树红损公利己的把柄，对她进行教育。岂知老二要借队里的豆子请客，树红坚决不同意，同时对老保管接受请客的作风也很不满。经过对证，方知是一场误会。通过这场误会，老保管放心地把钥匙交给了树红。
