祖国的花朵,,,"编剧：林蓝
导演：严恭
摄影：连城
美工设计：童景文
作曲：刘炽
录音：洪堤
副导演：言苏里
作词：乔羽
编舞：罗雄岩
剧务主任：杨文浩
独唱：刘惠芳、王玉芳
演奏；长影管弦乐队
指挥：尹升山","赵维勤-梁惠明
李锡祥-江林
张筠英-杨永丽
张园-冯老师
郭允泰-志愿军
史林-杨母
黄素影-江母
吕大渝-刘菊
柳青-高桂云
姚相-李相仁
吴文敏-姚金峰
刘家彬-王淑珍
陈克然-刘小天
赵维仁-小端午
赵鹤年-王家麒
王龙楣-李佩兰
王玲-五甲同学
郭言-五甲同学
高光-五甲同学
范基伯-五甲同学
梁玉章-五甲同学
王光明-五甲同学
张金兰-五甲同学
蔡新和一五甲同学","北京小学五年级甲班四十几个同学，只有江林和杨永丽两人还没有戴上红领巾。“六一”儿童节那天，这个班在公园里和志愿军叔叔联欢，志愿军叔叔讲了战斗故事,并勉励大家好好学习，要关心和帮助别人。回来后，少先队中队长梁惠明决心照志愿军叔叔希望的去做，主动帮助江林和杨永丽。开始，遇到许多困难。辅导员冯老师启发梁惠明和孩子们不能性急，要注意方式方法。当杨永丽的脚烫伤了不能上课时，同学们就帮助她补课。江林的妈妈病了，同学们轮流去江林家干活，使江林能抽出时间温习功课。在冯老师和少先队的帮助下，江林和杨永丽改正了缺点，光荣地加入了少先队。"
猛河的黎明,,,"编剧：朱丹西、孙穆、史超
导演：鲁韧、朱丹西
摄影：李光惠
美工设计：王桂枝
作曲：常苏民、刘文晋
录音：阙敬修
制片主任：张辛实
风俗顾问：苍定安、都夏国
剧务主任：武愚
特技设计：陈秉中
特技摄影：宋国毅
演奏：长影管弦乐队
指挥：尹升山、李秉申","朱丹西-罗布单增
许蓝-旺磨太太
刘儒-郎介
田全祥-多吉将错
刘春霖-巴尔登
段斌-瓦日头人
方文超-王真尼玛
陶鹏-达尔介
苏娅-泽郎娜慕
缪懃-彭错
恩和森-阿仓贡
刘莲池-陈少华
舍旺-扎德尔
孙羽-小李
王人美-苏虹
张保箴-扎西专员
张延-赵峰
白乐安-般麻奇隆
吴淑昆-达尔介母
林涛-公安团长
魏荣-吴政府
苏曼-谢春甫
巴立华-黄汉初
袁思达-王文贵
葛存壮-王金山
王枫-李天
唐佐辉-何占奎",解放初期，国民党残敌逃入猛河藏族地区。我政府派以陈少华为首的政府工作团进入猛河，争取猛河土司罗布单增协助政府 剿敌。潜伏的特务谢春甫对罗布单增进行欺骗、恫吓，挑起猛河人与瓦日人的械斗，以挑拨藏族和共产党的关系，阴谋掀起反革 命暴乱。陈少华一方面坚持贯彻党的民族政策，争取罗布单増， 另一方面又多方调查敌特阴谋活动的证据。谢怕阴谋暴露，想用毒药酒毒死猛河大管家郎介，被郎介识破。国民党反动派又空投特务，威逼罗布单增扣押工作团。陈少华派小李和达尔介给军分区送信。人民政府根据各民族代表的要求，进军猛河。谢非常恐慌，为了灭口，暗杀了郎介。郎介临死前，向土司罗布单增揭露了谢的阴谋，罗布单增这才醒悟过来，赶忙向工作团道歉，配合解放军歼灭了这股残敌。
夏天的故事,,,"编剧：孙谦
导演：于彦夫
摄影：葛伟卿
布景设计：张井南
作曲：李曦  
录音：黄力加
剧务主任：董志国
演奏：长影乐团
指挥：尹升山","赵联-田金生
李松筠-高二妞
李萌-米玉兰
安琪-田爱珍
浦克-梁满仓
王健华-田大妈
白德彰-高保明
李孟尧-米三多
周森冠-王大成
张延-王永福",麦收以后，初中毕业生田金生和米玉兰回到跑马堡村过暑假。这时，农业合作社收下的麦子因工账未算清而不能分配，社员们议论纷纷。原来是社里的会计米三多和富农分子王大成勾结在一起，阴谋破坏合作社的发展，把社里的资金拿去做投机生意，故意把账目搞得混乱不清。田金生看到这种情况，便鼓励和帮助高二妞学习会计，并同富农分子作斗争。但米玉兰对这一切都不感兴趣。不久，学校的通知来了，田金生考上了高中，米玉兰却没考上。田金生劝米玉兰留在村里搞会计工作，但米轻视农业合作社的工作，为追求虚荣和物质享受，父亲米三多将她嫁给城里的一个商人。这时上级批准跑马堡村农业合作社试办拖拉机站，但缺少财会人员。田金生为了合作社的利益，不顾母亲的反对，决定不上高中，留下来建设自己的家乡。米三多和王大成自知老底将被揭穿，便放火烧粮，企图偷走账本，毁灭罪证，终被逮捕法办。合作社的账目搞清了，社员们都分到了粮食。田金生和高二妞在共同的劳动中，建立了感情。
神秘的旅伴,,,"改编：林农
导演：林农、朱文顺
布景设计：刘学尧
摄影：聂晶 
作曲：张棣昌
录音：陈文渊 
剧务主任：郝伟光
演奏：长影乐团
指挥：尹升山","印质明-冯廷贵
刘增庆-朱林生
李颉-魏福
田烈-萧五
王晓棠-小黎英
徐连凯-中队长
黄非-方检査员
许蓝-盘大妈
凌元-朱母
黄世光-指导员
李环-老板娘
克里木江-神甫
王凤文-特务甲
周克-特务乙","根据白桦短篇小说《一个无铃的马帮》改编。
美蒋特务魏福和萧五伪装成边疆地区的赶马人，将一批从国外运来的武器和通讯器材，夹在马帮的货物里，准备偷运给披着宗教外衣的美蒋特务范开修神甫。他们混过了边防检査站，想绕过巡逻队的驻地。但是，他们的行动引起了瑶族盘大妈的注意，她立即报吿了巡逻队的中队长。中队长派一排长冯廷贵和彝族民兵朱林生跟踪侦察。在化装跟踪侦察的过程中，冯廷贵发现了魏福和萧五的马帮中有一批马驮的货有问题。朱林生也和被特务雇佣赶马的彝族姑娘小黎英产生了感情。特务企图甩掉冯排长他们，从小路走。小黎英机智地把花环挂在岔路边的树上，给冯排长他们指示特务的去向。特务准备杀小黎英灭口，幸冯排长和朱林生赶到，使小黎英免遭毒手。冯见敌人已怀疑自己，便故意装得非常愚笨，用自己的四驮草药换敌人的一驮盐巴，放走了敌人。敌人自以为得计，却未料到，当他们将武器和通讯器材送到指定的山洞时，来接收的不是特务头子范开修神甫，而是我边防巡逻兵。就这样，特务全部落网。最后，朱林生当上了边防军战士。"
平原游击队,,,"编剧：邢野羽山
导演：苏里、武兆堤
摄影：李光惠
布景设计：王桂枝
作曲：车明
录音：阙敬修
剧务主任：武愚
特技设计：卢锡鹏
演奏：长影乐团
指挥：尹升山","郭振清-李向阳
王恩启-郭小北
张莹-分区司令员
杜德夫-侯大章
马世达-孙长清
金励-大成
秦汉-二货
梁音-钱大友
周森冠-看沟老汉
方化-松井
周克-何非
葛存壮-杨守业
凌兀-李大婶
李万城-孟考
吴必克-吴有贵
潘德民-老海
安震江-杨老宗
张巨光-老勤爷
徐连凯-陈凤鸣
柏瑞桐-翠屏","一九四三年秋，侵华日寇调兵向我华北抗日民主根据地进行“扫荡”游击队长李向阳接到上级指示，带领游击队深入敌后平原地区的一个县城，牵制城里的日寇松井部队，不让他进山增援，同时保住坚壁在李庄的公粮。日寇中队长松井得到地主杨老宗的报吿，带兵到李庄搜索。李向阳带领游击队和群众转入地道，袭击敌人。松井老羞成怒，带兵挖掘地道。为了把松井诱出李庄，李向阳派一部分游击队员烧毁李庄附近的炮楼。此计被狡猾的松井识破，敌人继续留在李庄。由于杨老宗献计，松井找到一个地道口。为了解救乡亲，李向阳带人进城，炸毁了敌人的弹药列车。哪知松井带领部队刚离开李庄不久，又马上率队返回，逼迫群众出地道，并杀害了老勤爷和小宝子，妄想得到坚壁在李庄的粮食。李向阳机智地组织游击队攻城，松井为保城被迫撤退。之后,李向阳又化装进城，烧了城里敌人的粮食，处死了汉奸特务杨老宗。当松井再来李庄时，游击队早已布下天罗地网，全歼了松井部队。"
罗小林的决心,,,"改编：王家乙
导演：严恭
摄影：连城
布景设计：卢漆
作曲：全如为
录音：洪堤
副导演：王岚
剧务主任：杨文浩
副摄影：郭镇铤
演奏：长影乐团
指挥：尹升山","陈家林-罗小林
张筠英-王秀琴
吕大渝-刘惠
陈克然-高个同学
史林-罗妈妈
张玉昆-刘叔叔
李锡祥-魏家明
史元-罗小元
谢添-卖金鱼老汉
刘振中-郭叔叔","根据张天翼的小说《罗小林的故事》改编。
六年级学生罗小林，由于好奇贪玩，不能很好地安排自己的作息时间。在工人叔叔刘文贵的鼓励下，罗小林决心改掉贪玩的缺点。但是，许多有趣的事物吸引着他，使他一度产生了动摇。罗小林到底是一个性格坚强的孩子，在工人叔叔、同学和妈妈的督促和帮助下，终于成为一个按时作息的好学生了。"
董存瑞,,,"编剧：丁洪，赵寰，董晓华
导演：郭维
摄影：包杰
布景设计：徐渭
作曲：雷振邦
录音：林秉成 
剧务主任：敬然
特技摄影：郭甲东
特技设计：蔡光
演奏：长影乐团
指挥：尹升山","张良-董存瑞
杨启天-郅振标 
张莹-赵连长
周凋-王平 
张茜-董姐
张辉-指导员 
任颐-罗志英
王寅申-牛玉合 
王枫-王海山
韩巨清-孙大光
朱保义-刘玉林
刘世龙-通讯员
陈光廷-冯宝
苑航利-区小队长
郭玲玲-玉兰子","抗日战争末期，民兵董存瑞参加了八路军,抗日战争胜利后，蒋介石发动了内战，炸毁村庄，残杀人民，燃起了董存瑞心中仇恨的火焰。经过战斗的锻炼，董存瑞成了一个真正的革命战士，并加入了中国共产党，一九四八年五月，在解放隆化的战斗中，我军被敌桥型暗堡所阻。董存瑞冲到桥下，但找不到炸药支架，为了争取时间，减少战友伤亡，保证整个战斗的胜利，他毅然手托炸药包，炸毁了敌人的桥型暗堡，光荣地献出了自己的生命。"
怒海轻骑,,,"编剧：海军政治部文化部创作组集体创作
导演：王滨、汤晓丹
摄影：王春泉、张翚
美工设计：汪涛
作曲：张国昌
录音：隋锡忠
军事顾问：康英才
副导演：王炎、黄野
剧务主任：陈致远
特技设计：陶世恭
特技摄影：王玉如、宋国毅
演奏：长影乐团
指挥：尹升山","郭允泰-李大队长
魏荣-基地司令员
刘春霖-周团长
高博-何政委
张凤祥-参谋长
景慕逵-董参谋
于洋-林中队长
李舜才-丁传志
崔福臣-卫国平
张健佑-小报话员
方辉-顾阿根
郭艺文-刘舜英
周凋-郭主任
高平-刘宝隆
张延-顾金堂
石美芬-郭小珠妹
李景波-敌牛司令
侯健夫-敌潘司令
李林-敌黄科长
田烈-敌胡团长，
周文彬-敌船长
程晨-女记者
李孟尧-阎老七
陈占河-匪工程师",为了解放卧鱼山岛，我海军基地司令部派大队长李龙江率第 三炮艇大队，前往侦察敌岛上火力配备情况。李龙江率领舰队进驻离卧鱼山岛不远的龙门港，在当地渔民的协助下，他们消灭了敌人设在高岛上的一个情报组。隐藏在高岛上的敌另一个情报组，将李龙江舰队的活动情况报告给了卧鱼山岛敌牛司令和潘司令。敌潘司令想用一艘运输船引诱李龙江舰队到虎头门峡口，以便打击。李龙江识破敌人的阴谋，未中圈套，并在渔民的帮助下，破坏了高岛上敌另一个情报小组。敌运输船又由卧鱼山岛启航，我军何政委带领一中队截击敌船，并拖住敌潘司令増援的舰队，李龙江率舰队深入敌卧鱼山岛港口，进行火力侦察，迫使敌人暴露岛上全部火力部署，胜利完成了侦察任务。最后，我陆海空军一齐出动，解放了卧鱼山岛。
秦香莲（评剧）,,,"剧本整理：邱炘  
导演：徐苏灵
摄影：王启民，张翚
美工：卢波
音乐设计：贺飞、杨培
录音：申顾礼
剧务主任：廖凡
伴奏：中国评剧院乐队
演出:中国评剧院","李再雯-秦香莲
庄珏珍-春妹
郝银荣-冬哥
陈少舫-张元龙
徐汉卿-刘廷
席宝昆-陈士美
马树林-太监
季义廷一王延龄
筱玉芳-皇姑
花小仙-国太
窦立如-王忠
王小楼-韩祺
魏荣元-包拯
季云鹏-王朝
李义芬-马汉
高吉山-张龙
王奎官-赵虎","宋朝有个名叫秦香莲的妇女，丈夫陈士美上京赶考整整三年无音信。秦香莲在家含辛茹苦奉养公婆、抚育儿女。不料连年灾荒，公婆饿死。秦香莲只好带着一儿一女沿途求乞来京找丈夫。她从客店店主口中得知她的丈夫陈士美已经中了状元，并被招为驸马。秦香莲终于找到丈夫，不料陈士美被荣华富贵迷住了眼睛，竟不认妻子儿女，狠心地将她母子赶出宫门。秦香莲在街上遇到三朝元老。宰相王延龄，王出了一条计策，叫她假扮卖唱的，在陈士美寿诞之日，入宫唱诉自己的身世和家庭的苦难，以打动陈士美。然而陈士美不但无动于衷，而且还把秦香莲母子赶出京城，并派宫中武士韩祺杀人灭口。韩祺不忍心下手，又不能回宫交差，便自杀了。秦香莲投奔到开封府府尹包拯那里去控告陈士美。包拯不顾国太、皇姑的威胁，刀側了陈士美。
*李再雯，即筱白玉霜。"
打金枝（晋剧）,,,"改编：寒声、张万一、王易风、张焕
导演：刘国权
摄影：韩仲良
美工：董萍
编曲：常苏民
录音：袁明达
副摄影：郭镇铤
服装设计：王世祥
剧务主任：潘英
山西省、市晋剧团联合演出","丁果仙-唐代宗
牛桂英-沈后
郭凤英-郭暧
梁筱云-赵夫人
冀萍-升平公主
梁文仁-大太监
王正魁-郭子仪","根据全国会演剧本改编。
唐代宗的女儿升平公主嫁给当朝大将郭子仪的第六子郭暧为妻。宫内规定，红灯高挂，才许驸马进宫,进宫后先行君臣大礼，然后才能叙夫妻之情。郭暧对此很不满，但又无可奈何。郭子仪寿诞，公主不去祝寿。酒席筵前，郭暧的兄嫂见公主不来拜寿，戏言嘲笑郭暧惧内。郭暖既惭愧又生气，回宫打了公主。公主跑进皇宫，哭诉委屈，希望代宗和国母给她出气。代宗和国母追究小俩口争吵的原因，方知错在公主，便责备她不应该不去给公爹拜寿。公主撒娇使赖，于是代宗要斩驸马给公主出气。公主一听反倒吓得没了主意，代宗这才笑着告诉公主：要斩驸马是假意。郭子仪闻听郭暧打了公主，当即绑了郭暧上殿请罪。代宗念及郭子仪年迈功高，不能为儿女争吵私事伤了君臣和气，赦免了郭暧打公主和谩议君王的罪，并给郭暧晋升三级以示器重。然后，代宗携驸马返回后宫，当面责命公主以后不许倚势欺人，并叫她立刻去拜寿赔礼，还宣谕免去宫门红灯和君臣大礼，又和沈后一起劝导小俩口和好。郭暧这才和公主言归于好。"
