还魂记(江西弋阳腔),,,改编：凌鹤{LINE_CUT}导演：黄粲、王家乙{LINE_CUT}摄影：王春泉、张晕{LINE_CUT}美工：史维钩、刘金乃{LINE_CUT}音乐：乘 舟、张禹田{LINE_CUT}录音：林秉成、张凤侣{LINE_CUT}副导演：赖静{LINE_CUT}演奏：江西省赣剧院乐队、长影民族乐队{LINE_CUT}演出：江西省赣剧院,潘凤霞-杜丽娘{LINE_CUT}董庆祁-柳梦梅{LINE_CUT}乐一生-杜宝{LINE_CUT}杨桂仙-杜夫人{LINE_CUT}邹莉莉-春香{LINE_CUT}祝盛增-陈最良{LINE_CUT}熊中彬-大花神,根据明代剧作家汤显祖的《牡丹亭》改编。{LINE_CUT}南宋年间，南安太守杜宝想把女儿丽娘培养成严守封建礼教 的妇女，请来老儒生陈最良教女儿读书。但丽娘不甘封建礼教的 束缚，渴望着自由幸福。{LINE_CUT}一日，丽娘和丫环春香到花园游玩，回房后，在花神的帮助下，梦见与书生柳梦梅相会，醒后忧郁成疾，决定自画芳容流传 人间。{LINE_CUT}丽娘死后，杜宝迁往别地。书生柳梦梅进京赶考，路过南安，身染重病，幸为陈最良所救。一天，他去牡丹亭散步，在太湖石畔发现一幅画轴，打开一看，正是梦里所见到的姑娘，于是焚香叩拜，在丽娘画前诉说衷情。当晚，丽娘鬼魂前来见他，彼此表达了始终不渝的爱情。丽娘嘱梦梅去花园掘墓相会。翌日，梦梅掘开丽娘墓。杜丽娘在花神的帮助下，苏醒过来，与梦梅结为夫妻。
鸿雁,,,编剧：第四创作组集体创作，张天民执笔{LINE_CUT}导演：赵心水、常甄华 {LINE_CUT}摄影：刘永臻{LINE_CUT}美工：王桂枝{LINE_CUT}作曲：雷振邦{LINE_CUT}录音：隋锡忠{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：尹升山,刘世龙-李云飞{LINE_CUT}潘德民-老郑{LINE_CUT}恩和森-金银松{LINE_CUT}李希达-小金{LINE_CUT}贺小书-范玉兰{LINE_CUT}赵文瑜-朴玉女{LINE_CUT}常甄华-李书记{LINE_CUT}方化-千家汉{LINE_CUT}许蓝-朴主任{LINE_CUT}吴凤兰-售货员,东北长白山区乡邮员李云飞，长年准时投送报刊、信件，而且还兼任“采购员”和“代销员”，主动为山区人民服务。山区饲养员朴玉女，不安心养猪工作，李耐心说服她，为她借来不少有关养猪的书刊。玉女的猪生了病，李不顾疲劳，去长白山伐木场请青年女医生范玉兰来给猪治病。玉女在李的帮助下，成为模范饲养员。为了开辟长白山新邮路，乡邮员小金上长白山失败后，李立即担负起开辟新邮路的任务。在老猎人千家汉的帮助下，李以顽强的意志，战胜严寒和风暴，在一九五九年除夕成功地登上长白山顶，开辟了新邮路，并且找到一封“瞎信”的收信人——抗联时期的老交通员金银松，使老交通员与失散十九年的女儿玉女团聚。
太阳刚刚出山,,,改编：长影第六创作组集体{LINE_CUT}导演：王逸{LINE_CUT}摄影：汪一之{LINE_CUT}美术：李俊杰{LINE_CUT}作曲：林雪松{LINE_CUT}录音：阎冀{LINE_CUT}副导演：张凤翔{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：尹升山,任颐-高主任{LINE_CUT}夏佩杰-老大妻{LINE_CUT}郭小晞-小梅{LINE_CUT}张辉-李书记{LINE_CUT}金伯海-王振帮{LINE_CUT}沙娜-胖姑娘{LINE_CUT}张凤来-王主任{LINE_CUT}李万城-老何{LINE_CUT}梁音-高书记{LINE_CUT}张勤箴-冬梅{LINE_CUT}刘振中-郭支书{LINE_CUT}蓝群-刘成贵{LINE_CUT}徐迅行-淑英{LINE_CUT}王延盛-田主任{LINE_CUT}章薇-老何妻,根据马烽小说改编。{LINE_CUT}柳庄农业社主任高老大为扩大水浇地，带领社员打井，因为打井用的锅驼机不够，很着急。后来他了解到邻近的东照村农业社的井没有打出水来，有几部锅驼机存放在生产资料公司，想借用这几部锅驼机，于是去找当县委书记的弟弟批准。县委高书记在检查各村打井的工作时，发现柳庄的地下水源丰富，决定采用柳庄的集中打井、修渠引水的办法，把东、西照村的打井队集中到柳庄来，在柳庄成立一个抽水站以灌溉三个村的田地。高老大怕柳庄吃亏，不同意合作打井，后在弟弟的帮助下，认识到这是小私有观念作怪，并建议三村从合作打井开始并成一个大社。不  久，党中央下达了关于农村大办人民公社的指示。在党的领导下，三个农业社合为一个人民公社。
团圆之后(蒲仙戏),,,剧本整理：仙游县编剧小组{LINE_CUT}导演：陈戈{LINE_CUT}摄影：冯桂庭{LINE_CUT}美工：李凡、王继贤{LINE_CUT}音乐设计：陈其芬{LINE_CUT}录音：申顾礼{LINE_CUT}副导演：韩敏{LINE_CUT}演奏：仙游县鲤声剧团乐队、长影民族乐 队{LINE_CUT}演出：仙游县鲤声剧团,林栋志-施佾生{LINE_CUT}王梅金-叶氏{LINE_CUT}林元-洪如海{LINE_CUT}陈兆加-叶废丁{LINE_CUT}朱金顺-柳世泽{LINE_CUT}王国金-柳氏{LINE_CUT}傅清连-郑司成{LINE_CUT}傅起云-杜国忠{LINE_CUT}吴国相-柳德修{LINE_CUT}黄瑞椿-林甫颜,施佾生中状元，又和柳氏新婚，再加上皇帝恩准为他母亲叶氏建造“贞节”牌楼，施家三喜临门。然而叶氏却感大难临头。原来叶氏与表兄郑司成自幼情感甚深，私订终身，叶氏之父嫌贫爱富，强将女儿嫁与施家。叶氏过门不到五个月，丈夫死去，不久生下佾生，佾生实际上是郑司成的私生子。此时，叶氏生怕她和郑的关系被人发现，招至欺君灭族之祸，暗中与郑商议断绝关系。不料她耽心的事果然发生了，她和郑的关系被媳妇柳氏无意撞见，叶氏自觉无颜见人，含恨自尽。{LINE_CUT}佾生的舅舅叶废丁一口咬定柳氏逼死婆婆，即到府衙告她。柳氏将实情告诉了佾生，佾生怕说出真情遭到满门抄斩，就要柳氏权且招认逼死婆婆。{LINE_CUT}知府杜国忠将柳氏关入狱中。叶废丁见杜国忠未判柳氏死刑，又到按台洪如海那里去告状。洪如海将柳氏判处斩刑。佾生求杜国忠代为说情，杜国忠正想借机弄清此案，升官进爵，要求洪如海把案子交他审理。{LINE_CUT}佾生来到狱中探望柳氏，夫妻互诉衷情。不料他们的谈话被杜国忠偷偷听去。{LINE_CUT}佾生回到家中，见到郑司成。他想自己一家都受郑所害，就在酒中下毒，劝司成饮下。司成喝下毒酒后，说出了他和叶氏的关系。佾生闻言，也悲愤地喝下毒酒。当杜国忠和洪如海前来捉拿郑司成时，临死前的佾生向他们提出了质问。这时，柳氏也从狱中赶来，见到即将死去的丈夫，痛断肝肠。杜国忠和洪如海要上表为柳氏请建“节孝楼”，柳氏拒绝，撞墙而死。节孝楼埋葬了施氏一家。
昆仑铁骑,,,编剧：李西林{LINE_CUT}导演：袁乃晨{LINE_CUT}摄影：吴国疆{LINE_CUT}美术：王崇{LINE_CUT}作曲：李耀东{LINE_CUT}录音：张剑平{LINE_CUT}军事顾问：高东生{LINE_CUT}副导演：王枫{LINE_CUT}特技设计：白天民{LINE_CUT}特技摄影：彭守仁{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：李克武,白德彰-雷杰{LINE_CUT}郭书田-老周{LINE_CUT}鄂长林-老藏{LINE_CUT}马陋夫-老医生{LINE_CUT}张冲霄-魏刚{LINE_CUT}盛林中-指导员{LINE_CUT}王景芳-团长{LINE_CUT}袁乃晨-政委{LINE_CUT}黄延恩-张参谋{LINE_CUT}卢桂兰-小玲{LINE_CUT}温祥林-通讯员{LINE_CUT}刘茂堂-小李{LINE_CUT}邵万林-张金发{LINE_CUT}李林-王匪{LINE_CUT}恩和森-刘匪{LINE_CUT}王洁人-匪官{LINE_CUT}张静-哈族老太太 ,一九五○年，大西北解放后，一股国民党残敌，纠合了地方土匪，企图逃往藏北，依靠昆仑天险继续顽抗。解放军某部骑兵连在连长雷杰的率领下，追击敌人。匪徒在三岔路口设下迷魂阵，企图摆脱我军的追踪。雷杰派排长魏刚和张参谋前往侦察。魏在侦察中被俘，张回来报告了情况，及至部队赶到，敌人又不知去向了。魏被俘后，被在敌营中干活的藏族猎人老藏所救，二人一起逃回连队。国民党军和地方土匪之间本来就有矛盾，土匪头子刘司令主张与我方打，国民党军王司令为保全自己的实力，事先设下圈套，战斗开始后，王率部偷偷撤退。结果，刘匪的人马全部 被歼，只有他一人逃脱。当他通过登云桥时，又陷入了王的陷阱，连人带桥一起毁灭。王自以为桥被炸毁，安然无事。然而解放军战士又搭起一座桥，并且翻过昆仑山，全歼了国民党残敌。
再生记,,,编剧：第三创作组集体改编，李玉华执笔{LINE_CUT}导演：刘群{LINE_CUT}摄影：常彦{LINE_CUT}美术：杨蔚{LINE_CUT}作曲：陈其芬{LINE_CUT}录音：刘兴福{LINE_CUT}副导演：王士{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：尹升山,李春城-陈少华{LINE_CUT}张巨光-周道生{LINE_CUT}田烈-安荣贵{LINE_CUT}刘惠明-刘蕊莲{LINE_CUT}张勤箴-罗真{LINE_CUT}张志奎-小庆{LINE_CUT}吴必克-马登龙{LINE_CUT}荆杰-吴经理{LINE_CUT}齐花坦-黄梅英{LINE_CUT}孟翠英-金香翠{LINE_CUT}赵宝华-何维才{LINE_CUT}李万城-彰德{LINE_CUT}沙娜-王艳芳{LINE_CUT}王瑞楼-秀云{LINE_CUT}李颉-张先生,解放前，北方某大城市的河北梆子演员陈少华和黄梅英自小在一起演戏，两人的感情甚深，他们演出的《双锁山》，受到观众的热烈欢迎。国民党政府稽查处特务马登龙看中了女演员黄梅英，想把她弄到手，借口黄演反抗政府的戏，要她去稽查处，企图污辱她。黄母金香翠识破马的诡计，深夜带领梅英出走。马老羞成怒，毒打陈少华，并搞垮了这个戏班子。梅英母女在逃往解放区的途中，被蒋军冲散，金香翠被迫回到城里。梅英到了解放区，参加了文工团，她用河北梆子成功地演出了《白毛女》，深受解放区人民的欢迎。与此同时，由于戏班子被搞垮，陈少华伤愈后，只得靠糊纸盒为生。一天，他掩护了被特务追捕的我地下党组织负责人周道生脱险，从此结识了周。在周的帮助下，陈决定保护这个快要泯灭的梆子戏，于是四处寻找原班人马。不料，在他们第一场演出时，马登龙便带领打手，当场将金香翠逼死，陈少华气极之下，双目突然失明。解放后，少华与梅英又团聚了，他们在周道生的领导下，从事恢复和发展河北梆子。在全省戏曲会演大会上，两人再次同台演出《双锁山》，在演出过程中，陈因兴奋，双目复明。
铁道卫士,,,编剧：沈阳铁路公安集体创作，陈治洪、王文林、马家骥执笔{LINE_CUT}导演：方荧 {LINE_CUT}摄影：杨丛{LINE_CUT}作曲：娄彰后{LINE_CUT}美术：徐渭{LINE_CUT}录音：康瑞新、洪堤{LINE_CUT}顾问：杨德义{LINE_CUT}特技摄影：彭守仁{LINE_CUT}特技设计：白天民{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：李克武,印质明-高 健{LINE_CUT}周文彬-赵师傅{LINE_CUT}叶琳琅-王曼莉{LINE_CUT}王延盛-- 党委书记{LINE_CUT}李博-二楞子{LINE_CUT}蒙纳-三姨{LINE_CUT}金林-徐福祥{LINE_CUT}田烈-九宫道主{LINE_CUT}李万城-地主{LINE_CUT}宋雪娟-何兰英{LINE_CUT}罗泰-马小飞{LINE_CUT}方化-吴济春{LINE_CUT}张巨光-公安处长{LINE_CUT}金伯海-韩 杰{LINE_CUT}张凤来-民兵队长{LINE_CUT}段斌-顾野平{LINE_CUT}方荧-美特上校{LINE_CUT}刘惠明-美特女秘书,抗美援朝时期，美帝轰炸鸭绿江大桥阴谋破产后，派遣特务马小飞潜入我东北，同暗藏的特务吴济春勾结，指使特务徐福祥颠覆我军用列车未遂后，又将徐暗杀灭口。我公安科长高健发动群众展开反特斗争，从而发现了马小飞和吴济春的勾结。为了弄清敌人的阴谋，高健冒充被我逮捕的特务顾野平，打入敌特内部， 并让铁路局服务员何兰英充任特务的报务员，掌握了敌人的活动计划和全部名单。马小飞和吴济春阴谋在三处同时破坏我铁道运输线，我公安部门在敌人破坏前采取了行动，高健与特务马小飞在列车上经过一场激烈的搏斗，排除了马安放的定时炸弹，使我军用列车胜利通过长岭隧道，把大批军用物资运往朝鲜，给予美帝以更沉重的打击。
烽火列车,,,编剧：赵乐璞{LINE_CUT}导演：朱文顺{LINE_CUT}摄影：包杰、李怀禄{LINE_CUT}美术：刘学尧{LINE_CUT}作曲：娄彰后{LINE_CUT}录音：黄力加{LINE_CUT}军事顾问：臧愚{LINE_CUT}铁路顾问：彭向洲{LINE_CUT}副导演：林克{LINE_CUT}特技设计：陶世恭{LINE_CUT}特技摄影：王玉如{LINE_CUT}演奏：长影乐团{LINE_CUT}指 挥：尹升山,李亚林-刘风{LINE_CUT}刘儒-李长阁{LINE_CUT}任伟民-小胖{LINE_CUT}黄玲-刘母{LINE_CUT}庞学勤-王书记{LINE_CUT}郭振清-刘局长{LINE_CUT}侯健夫-志愿军师长{LINE_CUT}李瑛-朝鲜妇女{LINE_CUT}卢庭兰-小吴{LINE_CUT}史可夫-金万吉{LINE_CUT}杨洗-苗景春{LINE_CUT}张健佑-小郭{LINE_CUT}王健华-金母{LINE_CUT}李万城-孟段长{LINE_CUT}段斌-李局长{LINE_CUT}马士达-人民军师长{LINE_CUT}谭成江-朝鲜老人{LINE_CUT}赵斌-宋玉昌,抗美援朝初期，安东机务段“462”列车司机刘风，接受了把抗美援朝的急需军用物资运往前线的任务。在朝鲜铁路局铁路指导金万吉和朝鲜军民的帮助下，全车同志密切合作，突破敌机的轰炸封锁，把军用物资运到前方。刘风在-次冒着敌人轰炸扫射抢修列车时，负伤摔下列车，后被朝鲜老乡所救。刘风的爱人苗景春由朝鲜护送伤员回安东，见到金万吉的母亲，被金母收为义女，金母赠她-枚戒指留作纪念。后来苗景春又回到朝鲜，路上与刘风巧遇。金万吉见苗景春手上戴的戒指，知道母亲仍健在。最后，当刘风、金万吉等胜利完成任务返回安东时，金万吉在刘风家里见到久别的母亲。
神秧手,,,编剧：黄粲{LINE_CUT}导演：黄粲{LINE_CUT}摄影：汪一之{LINE_CUT}美术设计：云连生{LINE_CUT}作曲：阎视华{LINE_CUT}录音：张凤侣{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：李克武,陈鸿生-曹顺才{LINE_CUT}卢庭兰-田小芹{LINE_CUT}马世达-田支书{LINE_CUT}何仲洲-曹友文{LINE_CUT}段斌-张鹏{LINE_CUT}高风新-李俊{LINE_CUT}刘伯弘-小莲{LINE_CUT}姚明新-王瑞,六十年代第-个春天，辽河岸边的某农业社青年田小芹和曹友文等，在田支书的支持下，大闹技术革新，用插秧机代替手工插秧。老农曹顺才是个经验丰富的插秧能手，人称“神秧手”。但他思想保守，不相信插秧机的作用，要求与插秧机比赛，想通过比赛使青年们放弃技术革新的念头。于是，“神秧手”曹顺才同田小芹驾驶的插秧机，展开-场激烈的插秧比赛，结果插秧机赛过了“神秧手”。曹顺才在事实的教育下，克服了保守思想。
十级浪,,,编剧：东海舰307、304 舰集体创作{LINE_CUT}导演：张其{LINE_CUT}摄影：张犟{LINE_CUT}美术设计：史维钧{LINE_CUT}作曲：李耀东、白崇岩{LINE_CUT}录音：阎冀{LINE_CUT}军事顾问：张世伦、赵金闹{LINE_CUT}特技设计：陈秉中{LINE_CUT}特技摄影：刘春海{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：尹升山,张凤翔-政 委{LINE_CUT}刘增庆-邓宝成{LINE_CUT}金励-观通长{LINE_CUT}刘连池-副司令员{LINE_CUT}王延盛-李参谋{LINE_CUT}荣若沛-王东海{LINE_CUT}孙德中-陆洪宝{LINE_CUT}张生-锅炉厂长{LINE_CUT}刘彤彦-战士乙{LINE_CUT}于丹-王师傅{LINE_CUT}张辉-舰长{LINE_CUT}杨启天-林小虎{LINE_CUT}孙笑非-叶康龄{LINE_CUT}陈戈-赵参谋长{LINE_CUT}李亚林-作战参谋{LINE_CUT}隋桂凤-郭领娣{LINE_CUT}郭银龙-周信中{LINE_CUT}荣振东-战士甲{LINE_CUT}刘汉璞-化工厂长,海军某舰接受紧急任务，把-批大型锅炉从上海运往青岛。中途遇十级大风暴，舰上的无线电定向仪损坏，与海军司令部失掉联系；接着又发生船舱进水和固定锅炉的钢绳折断等危机情况。{LINE_CUT}全舰人员在舰长和政委的领导下，发扬了人民解放军机智勇敢的斗争精神，战胜-个又-个困难，把锅炉按时运到目的地，有力地支援了生产大跃进。
